baseline_type,window_length,correlation_kind,component_i,component_j,metric,empirical_value,baseline_median,baseline_p05,baseline_p95,difference_from_median,percentile_rank,inside_envelope,above_envelope,below_envelope,n_simulations,quantile_method,outside_envelope
shuffle,8192,rms_volatility_correlation,D_01,D_01,correlation,1.0,1.0,0.9999999999999998,1.0,0.0,1.0,True,False,False,100,linear,False
shuffle,8192,rms_volatility_correlation,D_01,D_02,correlation,0.991026756545219,0.8823173963471986,0.8386112597926261,0.9091916358008519,0.10870936019802035,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_01,D_03,correlation,0.9850024123753667,0.827181114682912,0.7791428012886555,0.8561411528268592,0.15782129769245468,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_01,D_04,correlation,0.9782747711342011,0.7301004086591383,0.642626490294583,0.7783354299071088,0.24817436247506286,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_01,D_05,correlation,0.96752086814112,0.6153729856578362,0.5174609218993943,0.6885819254460516,0.3521478824832839,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_01,D_06,correlation,0.9612519726656973,0.4734496910964352,0.3872986505688422,0.5586670798177501,0.4878022815692621,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_01,D_07,correlation,0.9295299207345622,0.3583302125967357,0.27771091468693054,0.44372326067858703,0.5711997081378265,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_01,D_08,correlation,0.8978402210389901,0.26868001887704984,0.18973405711511154,0.3480724963612031,0.6291602021619402,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_01,D_09,correlation,0.7847025409525566,0.18610313276245427,0.10886887644316291,0.2701336750704662,0.5985994081901024,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_02,D_01,correlation,0.991026756545219,0.8823173963471986,0.8386112597926261,0.909191635800852,0.10870936019802035,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_02,D_02,correlation,1.0,1.0,0.9999999999999999,1.0,0.0,1.0,True,False,False,100,linear,False
shuffle,8192,rms_volatility_correlation,D_02,D_03,correlation,0.9837529368804222,0.7880464771713653,0.7272136263549684,0.8382054500116085,0.19570645970905687,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_02,D_04,correlation,0.9810723548209979,0.69651891530559,0.6293956464215105,0.7611995055372748,0.2845534395154079,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_02,D_05,correlation,0.9668598362358445,0.5898281285191016,0.5029182479229293,0.6756284803870748,0.3770317077167429,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_02,D_06,correlation,0.9600029661055026,0.4604127695901202,0.3660619005408807,0.5484572542432078,0.49959019651538245,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_02,D_07,correlation,0.9277828593628746,0.3455495333339398,0.28183866278220987,0.4343828430479998,0.5822333260289348,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_02,D_08,correlation,0.8951284920823557,0.2590616087417591,0.17831563440288814,0.3349417596881633,0.6360668833405966,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_02,D_09,correlation,0.7815825752684866,0.1806769109400684,0.09541219046399206,0.27690547157332596,0.6009056643284182,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_03,D_01,correlation,0.9850024123753667,0.827181114682912,0.7791428012886555,0.8561411528268592,0.15782129769245468,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_03,D_02,correlation,0.9837529368804223,0.7880464771713653,0.7272136263549684,0.8382054500116086,0.19570645970905698,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_03,D_03,correlation,1.0,1.0,0.9999999999999998,1.0,0.0,1.0,True,False,False,100,linear,False
shuffle,8192,rms_volatility_correlation,D_03,D_04,correlation,0.9753237478672573,0.6587929578322995,0.5689338024345315,0.7179468383011673,0.31653079003495777,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_03,D_05,correlation,0.9659763083241931,0.5463513916650876,0.44223393923295323,0.628771690728959,0.4196249166591055,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_03,D_06,correlation,0.9505062852587246,0.429534934536681,0.3389526192356599,0.50809868975224,0.5209713507220436,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_03,D_07,correlation,0.9203601000222806,0.3202243774741661,0.2457606055979965,0.4184744390827446,0.6001357225481145,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_03,D_08,correlation,0.8981907400031176,0.24346492361765876,0.15779133605509144,0.3214398454069253,0.6547258163854588,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_03,D_09,correlation,0.7927115342936398,0.17012465043303576,0.07771786008553348,0.25705769957504576,0.6225868838606041,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_04,D_01,correlation,0.9782747711342012,0.7301004086591382,0.6426264902945831,0.7783354299071087,0.24817436247506308,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_04,D_02,correlation,0.981072354820998,0.69651891530559,0.6293956464215105,0.7611995055372749,0.284553439515408,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_04,D_03,correlation,0.9753237478672573,0.6587929578322995,0.5689338024345315,0.7179468383011673,0.31653079003495777,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_04,D_04,correlation,0.9999999999999998,1.0,0.9999999999999999,1.0,-2.220446049250313e-16,0.0,False,False,True,100,linear,True
shuffle,8192,rms_volatility_correlation,D_04,D_05,correlation,0.9557846979796171,0.48219893101284905,0.35997090579803975,0.5882057125540207,0.473585766966768,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_04,D_06,correlation,0.9492025939812726,0.37102979544923287,0.27107463963696654,0.4742468410946384,0.5781727985320397,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_04,D_07,correlation,0.9190090973080955,0.28673248732207657,0.16903649599284756,0.36836299691174895,0.632276609986019,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_04,D_08,correlation,0.8906698530032024,0.20608224346753232,0.12092617957703622,0.2884953302748684,0.6845876095356701,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_04,D_09,correlation,0.7838328602734835,0.14561633602229626,0.0665275553875729,0.23685486377001533,0.6382165242511872,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_05,D_01,correlation,0.9675208681411201,0.6153729856578362,0.5174609218993943,0.6885819254460517,0.352147882483284,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_05,D_02,correlation,0.9668598362358445,0.5898281285191016,0.5029182479229294,0.6756284803870748,0.3770317077167429,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_05,D_03,correlation,0.9659763083241931,0.5463513916650875,0.44223393923295323,0.6287716907289591,0.4196249166591056,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_05,D_04,correlation,0.9557846979796171,0.48219893101284905,0.35997090579803975,0.5882057125540207,0.473585766966768,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_05,D_05,correlation,0.9999999999999999,1.0,0.9999999999999999,1.0,-1.1102230246251565e-16,0.24,True,False,False,100,linear,False
shuffle,8192,rms_volatility_correlation,D_05,D_06,correlation,0.9338934808823547,0.3233702564399388,0.20319525643257969,0.4387732161203307,0.6105232244424159,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_05,D_07,correlation,0.9139669607161364,0.24963074688510417,0.1630991425301516,0.3297586058389173,0.6643362138310323,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_05,D_08,correlation,0.8850688925700839,0.18656213919700054,0.08586558586250749,0.2459343068832895,0.6985067533730833,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_05,D_09,correlation,0.7724433134579168,0.11666847568034919,0.027577924864194563,0.1979971774949264,0.6557748377775676,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_06,D_01,correlation,0.9612519726656973,0.4734496910964352,0.3872986505688423,0.5586670798177501,0.4878022815692621,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_06,D_02,correlation,0.9600029661055026,0.4604127695901201,0.3660619005408807,0.5484572542432079,0.4995901965153825,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_06,D_03,correlation,0.9505062852587246,0.429534934536681,0.3389526192356599,0.5080986897522402,0.5209713507220436,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_06,D_04,correlation,0.9492025939812726,0.37102979544923287,0.27107463963696654,0.4742468410946384,0.5781727985320397,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_06,D_05,correlation,0.9338934808823547,0.3233702564399387,0.20319525643257969,0.4387732161203307,0.6105232244424159,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_06,D_06,correlation,1.0,1.0,0.9999999999999998,1.0,0.0,1.0,True,False,False,100,linear,False
shuffle,8192,rms_volatility_correlation,D_06,D_07,correlation,0.9020739879644742,0.18525005322293953,0.08968637637482961,0.2864829649921403,0.7168239347415347,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_06,D_08,correlation,0.8774564532846469,0.13281239759634866,0.049654955535880015,0.20793713457540422,0.7446440556882983,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_06,D_09,correlation,0.7678678725718576,0.08991302748829269,0.022434336451491267,0.1679677453617483,0.677954845083565,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_07,D_01,correlation,0.9295299207345623,0.3583302125967357,0.27771091468693054,0.44372326067858703,0.5711997081378266,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_07,D_02,correlation,0.9277828593628746,0.3455495333339398,0.2818386627822098,0.4343828430479998,0.5822333260289348,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_07,D_03,correlation,0.9203601000222805,0.3202243774741661,0.24576060559799653,0.4184744390827446,0.6001357225481144,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_07,D_04,correlation,0.9190090973080955,0.28673248732207657,0.16903649599284756,0.3683629969117489,0.632276609986019,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_07,D_05,correlation,0.9139669607161364,0.24963074688510417,0.1630991425301516,0.32975860583891725,0.6643362138310323,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_07,D_06,correlation,0.9020739879644741,0.18525005322293953,0.08968637637482962,0.2864829649921403,0.7168239347415346,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_07,D_07,correlation,1.0,1.0,0.9999999999999998,1.0,0.0,1.0,True,False,False,100,linear,False
shuffle,8192,rms_volatility_correlation,D_07,D_08,correlation,0.8478220512498673,0.10334405062940275,0.0029155272980103245,0.17996896389676323,0.7444780006204645,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_07,D_09,correlation,0.7597621863162478,0.07671646463842624,0.008380931627299484,0.14277201224339195,0.6830457216778216,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_08,D_01,correlation,0.89784022103899,0.26868001887704984,0.18973405711511154,0.3480724963612031,0.6291602021619401,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_08,D_02,correlation,0.8951284920823557,0.2590616087417591,0.17831563440288814,0.3349417596881633,0.6360668833405966,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_08,D_03,correlation,0.8981907400031175,0.24346492361765878,0.1577913360550914,0.3214398454069253,0.6547258163854587,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_08,D_04,correlation,0.8906698530032024,0.20608224346753232,0.12092617957703623,0.2884953302748684,0.6845876095356701,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_08,D_05,correlation,0.8850688925700838,0.18656213919700054,0.08586558586250749,0.24593430688328946,0.6985067533730833,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_08,D_06,correlation,0.877456453284647,0.13281239759634866,0.04965495553588002,0.20793713457540422,0.7446440556882984,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_08,D_07,correlation,0.8478220512498673,0.10334405062940275,0.002915527298010324,0.17996896389676326,0.7444780006204645,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_08,D_08,correlation,1.0,1.0,0.9999999999999998,1.0,0.0,1.0,True,False,False,100,linear,False
shuffle,8192,rms_volatility_correlation,D_08,D_09,correlation,0.7364694947576034,0.05432759191318663,-0.02282032583989613,0.12251412516909468,0.6821419028444168,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_09,D_01,correlation,0.7847025409525566,0.18610313276245427,0.10886887644316291,0.2701336750704662,0.5985994081901024,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_09,D_02,correlation,0.7815825752684866,0.1806769109400684,0.09541219046399205,0.27690547157332596,0.6009056643284182,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_09,D_03,correlation,0.7927115342936399,0.17012465043303576,0.07771786008553348,0.2570576995750458,0.6225868838606041,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_09,D_04,correlation,0.7838328602734835,0.1456163360222963,0.0665275553875729,0.2368548637700153,0.6382165242511872,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_09,D_05,correlation,0.7724433134579168,0.11666847568034919,0.02757792486419456,0.1979971774949264,0.6557748377775676,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_09,D_06,correlation,0.7678678725718576,0.08991302748829269,0.022434336451491267,0.1679677453617483,0.677954845083565,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_09,D_07,correlation,0.7597621863162477,0.07671646463842624,0.008380931627299484,0.14277201224339195,0.6830457216778214,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_09,D_08,correlation,0.7364694947576034,0.05432759191318663,-0.022820325839896134,0.12251412516909468,0.6821419028444168,1.0,False,True,False,100,linear,True
shuffle,8192,rms_volatility_correlation,D_09,D_09,correlation,1.0,1.0,0.9999999999999998,1.0,0.0,1.0,True,False,False,100,linear,False
