window_length,episode_id,regime_label,start_timestamp_utc,end_timestamp_utc,start_window_id,end_window_id,duration_windows,duration_trading_days,mean_total_rms,max_total_rms,mean_total_rms_percentile,mean_fine_share,mean_fine_share_percentile,mean_mid_share,mean_coarse_share,peak_window_timestamp_utc
8192,363,highVol_midFine,2016-10-10 01:35:00+00:00,2016-11-29 12:55:00+00:00,200,208,9,9.0,0.0003428749873734556,0.0003533331839377,0.8215621562156215,0.8835408913431214,0.42169416941694166,0.09960656334136982,0.01685254531550878,2016-11-29 12:55:00+00:00
8192,364,highVol_lowFine,2016-10-21 01:40:00+00:00,2016-12-07 13:00:00+00:00,209,214,6,6.0,0.00036952039078881664,0.000382975020165,0.8701650165016502,0.8769934063531526,0.15287128712871287,0.10503009862686519,0.017976495019982067,2016-12-07 13:00:00+00:00
8192,365,highVol_lowFine,2016-11-01 01:50:00+00:00,2016-12-29 06:10:00+00:00,216,229,14,14.0,0.00039210987350283573,0.0004226283255372,0.9055162659123056,0.8748176942403495,0.10364922206506368,0.10850990261811433,0.01667240314153617,2016-12-19 13:10:00+00:00
8192,366,highVol_midFine,2016-11-21 02:15:00+00:00,2017-01-25 15:30:00+00:00,230,248,19,19.0,0.0003820481467674105,0.0003942105161032,0.895841584158416,0.884223089033271,0.45388223032829605,0.10229095903530228,0.013485951931426684,2017-01-12 15:20:00+00:00
8192,367,highVol_highFine,2016-12-16 02:30:00+00:00,2017-01-30 15:35:00+00:00,249,251,3,3.0,0.00035693992329393335,0.0003597036189498,0.8426402640264027,0.8931889000492174,0.8513531353135314,0.09581784623155527,0.0109932537192272,2017-01-26 15:30:00+00:00
8192,368,highVol_highFine,2016-12-23 02:35:00+00:00,2017-02-08 15:40:00+00:00,254,258,5,5.0,0.00036377485594136003,0.0003658603558719,0.855920792079208,0.8926499240015161,0.8364356435643565,0.09494660312356243,0.01240347287492136,2017-02-07 15:40:00+00:00
8192,369,highVol_midFine,2016-12-30 19:35:00+00:00,2017-02-15 15:45:00+00:00,259,263,5,5.0,0.00034034503706972,0.0003480104057261,0.8175049504950496,0.8872857693232094,0.6036435643564356,0.10051470620664005,0.01219952447015038,2017-02-09 15:40:00+00:00
8192,370,midVol_midFine,2017-01-09 04:45:00+00:00,2017-02-21 15:50:00+00:00,264,267,4,4.0,0.00031853629873565,0.0003267163142066,0.7733663366336634,0.8897358994550074,0.7183168316831683,0.097367761473781,0.01289633907121145,2017-02-16 15:45:00+00:00
8192,371,midVol_midFine,2017-01-17 04:50:00+00:00,2017-02-28 15:55:00+00:00,270,272,3,3.0,0.00029608039257296665,0.0002994612805984,0.6893729372937294,0.8907365663605268,0.7610561056105611,0.0964608090086525,0.012802624630820632,2017-02-24 15:50:00+00:00
8192,372,midVol_highFine,2017-01-20 04:50:00+00:00,2017-03-16 16:05:00+00:00,273,284,12,12.0,0.00027967034736315,0.0002893604341879,0.6149174917491748,0.8952239829717974,0.9067986798679869,0.09281644731877696,0.011959569709425534,2017-03-01 15:55:00+00:00
