run_id,stage,operation,baseline_type,simulation_id,started_at_utc,ended_at_utc,elapsed_seconds,status,rows_in,rows_out,output_path,error_message
20260705T193434Z,rolling_baselines,compute_simulation_rolling_correlations,shuffle,17,2026-07-05T19:34:56.164380+00:00,2026-07-05T19:35:01.115971+00:00,4.951580900000408,success,735232,324,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_017.parquet,
20260705T193434Z,rolling_baselines,read_baseline_returns,shuffle,18,2026-07-05T19:34:56.215962+00:00,2026-07-05T19:34:56.247774+00:00,0.03178650001063943,success,735232,735232,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_018.parquet,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w2048,shuffle,18,2026-07-05T19:34:56.247800+00:00,2026-07-05T19:34:57.412893+00:00,1.1650722000049427,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w8192,shuffle,18,2026-07-05T19:34:57.412903+00:00,2026-07-05T19:35:00.982028+00:00,3.569104599999264,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_simulation_rolling_correlations,shuffle,18,2026-07-05T19:34:56.215952+00:00,2026-07-05T19:35:00.982048+00:00,4.7660866000223905,success,735232,324,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_018.parquet,
20260705T193434Z,rolling_baselines,read_baseline_returns,shuffle,19,2026-07-05T19:34:57.224051+00:00,2026-07-05T19:34:57.253556+00:00,0.029482900048606098,success,735232,735232,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_019.parquet,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w2048,shuffle,19,2026-07-05T19:34:57.253580+00:00,2026-07-05T19:34:58.391896+00:00,1.138283499982208,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w8192,shuffle,19,2026-07-05T19:34:58.391906+00:00,2026-07-05T19:35:01.933298+00:00,3.541370899998583,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_simulation_rolling_correlations,shuffle,19,2026-07-05T19:34:57.224042+00:00,2026-07-05T19:35:01.933330+00:00,4.70927779993508,success,735232,324,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_019.parquet,
20260705T193434Z,rolling_baselines,read_baseline_returns,shuffle,20,2026-07-05T19:35:00.877877+00:00,2026-07-05T19:35:00.902169+00:00,0.024267700035125017,success,735232,735232,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_020.parquet,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w2048,shuffle,20,2026-07-05T19:35:00.902192+00:00,2026-07-05T19:35:01.948181+00:00,1.0459644999355078,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w8192,shuffle,20,2026-07-05T19:35:01.948192+00:00,2026-07-05T19:35:04.545278+00:00,2.597065999987535,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_simulation_rolling_correlations,shuffle,20,2026-07-05T19:35:00.877867+00:00,2026-07-05T19:35:04.545297+00:00,3.6674203000729904,success,735232,324,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_020.parquet,
20260705T193434Z,rolling_baselines,read_baseline_returns,shuffle,21,2026-07-05T19:35:00.984350+00:00,2026-07-05T19:35:01.009507+00:00,0.025131399976089597,success,735232,735232,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_021.parquet,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w2048,shuffle,21,2026-07-05T19:35:01.009533+00:00,2026-07-05T19:35:02.055979+00:00,1.0464223999297246,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w8192,shuffle,21,2026-07-05T19:35:02.055991+00:00,2026-07-05T19:35:04.699019+00:00,2.643007899983786,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_simulation_rolling_correlations,shuffle,21,2026-07-05T19:35:00.984336+00:00,2026-07-05T19:35:04.699038+00:00,3.714689000044018,success,735232,324,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_021.parquet,
20260705T193434Z,rolling_baselines,read_baseline_returns,shuffle,22,2026-07-05T19:35:01.116858+00:00,2026-07-05T19:35:01.152078+00:00,0.035197599907405674,success,735232,735232,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_022.parquet,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w2048,shuffle,22,2026-07-05T19:35:01.152102+00:00,2026-07-05T19:35:02.245190+00:00,1.0930473000044003,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w8192,shuffle,22,2026-07-05T19:35:02.245203+00:00,2026-07-05T19:35:04.779136+00:00,2.5339122000150383,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_simulation_rolling_correlations,shuffle,22,2026-07-05T19:35:01.116845+00:00,2026-07-05T19:35:04.779158+00:00,3.6623024999862537,success,735232,324,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_022.parquet,
20260705T193434Z,rolling_baselines,read_baseline_returns,shuffle,23,2026-07-05T19:35:01.934182+00:00,2026-07-05T19:35:01.975443+00:00,0.041235500015318394,success,735232,735232,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_023.parquet,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w2048,shuffle,23,2026-07-05T19:35:01.975472+00:00,2026-07-05T19:35:03.140549+00:00,1.1650558999972418,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w8192,shuffle,23,2026-07-05T19:35:03.140560+00:00,2026-07-05T19:35:06.002248+00:00,2.8616697000106797,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_simulation_rolling_correlations,shuffle,23,2026-07-05T19:35:01.934171+00:00,2026-07-05T19:35:06.002264+00:00,4.068083199905232,success,735232,324,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_023.parquet,
20260705T193434Z,rolling_baselines,read_baseline_returns,shuffle,24,2026-07-05T19:35:04.546249+00:00,2026-07-05T19:35:04.581904+00:00,0.035627500037662685,success,735232,735232,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_024.parquet,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w2048,shuffle,24,2026-07-05T19:35:04.581930+00:00,2026-07-05T19:35:06.179339+00:00,1.5973960000555962,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w8192,shuffle,24,2026-07-05T19:35:06.179345+00:00,2026-07-05T19:35:09.161128+00:00,2.9817646999144927,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_simulation_rolling_correlations,shuffle,24,2026-07-05T19:35:04.546237+00:00,2026-07-05T19:35:09.161155+00:00,4.614907999988645,success,735232,324,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_024.parquet,
