baseline_type,window_length,correlation_kind,component_i,component_j,metric,n_simulations,mean,median,std,p05,p95,min,max,quantile_method
shuffle,8192,detail_energy_share_percentile_correlation,D_05,D_08,correlation,100,-0.01380236279633023,-0.010460941998977229,0.04850074646486619,-0.08882444349023254,0.06288311926117908,-0.13936027433596626,0.09440810285183593,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_05,D_09,correlation,100,-0.0199168441837502,-0.020377320783902003,0.04875810725255776,-0.09951793212944356,0.04827458482246729,-0.16429480635856966,0.10634178148796503,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_06,D_01,correlation,100,-0.12517711364844017,-0.1239598090265904,0.062262769187547064,-0.23392712097398982,-0.031231252751739987,-0.2932281425890762,0.021573487078315457,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_06,D_02,correlation,100,-0.053673393435763314,-0.04814052465396887,0.06730417471169316,-0.1648585075386074,0.052050591539536104,-0.20431560786352934,0.163863645859186,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_06,D_03,correlation,100,-0.04823321883908505,-0.05232115418610531,0.06963507745762414,-0.15622666741605545,0.07096580755417545,-0.20374928528836186,0.137598342290158,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_06,D_04,correlation,100,-0.041931131827059175,-0.054677147501387455,0.06751377260151295,-0.13638031175497095,0.07120941079882553,-0.15770680291431277,0.11933686910217305,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_06,D_05,correlation,100,-0.011218593284996015,-0.0017341836611282336,0.07177763054941275,-0.11249508029052188,0.09708081659734386,-0.31125267719863675,0.13998471679007424,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_06,D_06,correlation,100,1.0,1.0,1.0932720593655597e-16,0.9999999999999998,1.0,0.9999999999999998,1.0,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_06,D_07,correlation,100,-0.026299179944683625,-0.02944179087644619,0.06383463805662161,-0.13847362259818963,0.07878470520635071,-0.1518248795943132,0.129688342305439,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_06,D_08,correlation,100,-0.0159464620278426,-0.01627101678965303,0.046480700251294076,-0.09137802862841962,0.06493424559752352,-0.1241709372950462,0.08175044597148996,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_06,D_09,correlation,100,-0.012213987711339127,-0.01484685352266138,0.04164803084958103,-0.07910668318602039,0.05394737087307019,-0.12241924201078086,0.0666802915803587,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_07,D_01,correlation,100,-0.09527272837051784,-0.09915913609723409,0.04356688531590534,-0.16813533240273448,-0.03136066515618589,-0.21552740883026342,0.013384860528130553,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_07,D_02,correlation,100,-0.03683357091271876,-0.03146087860157175,0.05481841215251901,-0.12866904623728198,0.04440001537787738,-0.18611393173452356,0.08389494800201454,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_07,D_03,correlation,100,-0.02662975389693713,-0.01930635262501596,0.05005877773823918,-0.10852646450336027,0.04500806611786597,-0.13177266115286895,0.08862685804061171,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_07,D_04,correlation,100,-0.025436304604369808,-0.025666570794086237,0.05652354867561285,-0.11198952440801974,0.059576342943214705,-0.16034386141483697,0.08271998200870338,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_07,D_05,correlation,100,-0.008229556131321106,-0.017992985734912894,0.056224013432338196,-0.09357075621923516,0.09521348258198213,-0.13111496133671402,0.14404116306695994,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_07,D_06,correlation,100,-0.026299179944683625,-0.02944179087644619,0.06383463805662161,-0.13847362259818963,0.07878470520635071,-0.1518248795943132,0.129688342305439,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_07,D_07,correlation,100,1.0,1.0,1.0226623691696763e-16,0.9999999999999998,1.0,0.9999999999999998,1.0,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_07,D_08,correlation,100,-0.006140414444604998,-0.007248322270218963,0.0467328754122748,-0.08674275993989132,0.06872048941157105,-0.12724607298543378,0.10539913101947838,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_07,D_09,correlation,100,-0.0073600160949650615,-0.010025140928779815,0.034506668237334746,-0.06289690836458509,0.051369529984457006,-0.09857487403166608,0.0661904409608214,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_08,D_01,correlation,100,-0.0642944987935671,-0.06212584545248101,0.05229994440442513,-0.15333053502676833,0.017348775403267673,-0.204205402226721,0.05285159181716529,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_08,D_02,correlation,100,-0.029521312593896454,-0.024389322535176124,0.05406443752303968,-0.1134097085467343,0.060729259833241345,-0.16992784361496255,0.12321317357087763,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_08,D_03,correlation,100,-0.01729652625079335,-0.0247683436069307,0.05209107192465664,-0.09496221872432867,0.07892437114413976,-0.16261413331292887,0.10119375786387791,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_08,D_04,correlation,100,-0.014183744689069643,-0.01531231943526295,0.04980280209714494,-0.0915004726479702,0.06368290227880688,-0.14604153569909392,0.10516339851985503,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_08,D_05,correlation,100,-0.01380236279633023,-0.010460941998977229,0.04850074646486619,-0.08882444349023254,0.06288311926117908,-0.13936027433596626,0.09440810285183593,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_08,D_06,correlation,100,-0.0159464620278426,-0.01627101678965303,0.046480700251294076,-0.09137802862841962,0.06493424559752352,-0.1241709372950462,0.08175044597148996,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_08,D_07,correlation,100,-0.006140414444604998,-0.007248322270218963,0.0467328754122748,-0.08674275993989132,0.06872048941157105,-0.12724607298543378,0.10539913101947838,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_08,D_08,correlation,100,1.0,1.0,9.20125546877979e-17,0.9999999999999998,1.0,0.9999999999999998,1.0,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_08,D_09,correlation,100,-0.003627508823737359,-0.004383568316816773,0.04005259008240093,-0.07071221659058294,0.060322067615625044,-0.09805563549078442,0.090792610314933,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_09,D_01,correlation,100,-0.04666487928720295,-0.03754987514140025,0.05013465273679717,-0.139007529606607,0.014743057397088876,-0.1901853906362889,0.11225842243476522,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_09,D_02,correlation,100,-0.014449163938795443,-0.01821635890847781,0.04676739626717572,-0.08175907226748891,0.07437781629742678,-0.10756166981684558,0.10278531301639673,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_09,D_03,correlation,100,-0.015098315354646619,-0.01421661957952651,0.05116283009592256,-0.10122898975134907,0.05629779024821181,-0.14251361059554388,0.16330522093846717,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_09,D_04,correlation,100,-0.007874908972916934,-0.009519192735231295,0.045840317980870855,-0.07873613679318926,0.07076232055524641,-0.14485343254089308,0.11489098087489237,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_09,D_05,correlation,100,-0.0199168441837502,-0.020377320783902003,0.04875810725255776,-0.09951793212944356,0.04827458482246729,-0.16429480635856966,0.10634178148796503,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_09,D_06,correlation,100,-0.012213987711339127,-0.01484685352266138,0.04164803084958103,-0.07910668318602039,0.05394737087307019,-0.12241924201078086,0.0666802915803587,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_09,D_07,correlation,100,-0.0073600160949650615,-0.010025140928779815,0.034506668237334746,-0.06289690836458509,0.051369529984457006,-0.09857487403166608,0.0661904409608214,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_09,D_08,correlation,100,-0.003627508823737359,-0.004383568316816773,0.04005259008240093,-0.07071221659058294,0.060322067615625044,-0.09805563549078442,0.090792610314933,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_09,D_09,correlation,100,1.0,1.0,1.0226623691696763e-16,0.9999999999999998,1.0,0.9999999999999998,1.0,linear
shuffle,8192,rms_volatility_correlation,D_01,D_01,correlation,100,1.0,1.0,8.926528984957934e-17,0.9999999999999998,1.0,0.9999999999999998,1.0,linear
shuffle,8192,rms_volatility_correlation,D_01,D_02,correlation,100,0.8785093451744385,0.8823173963471986,0.021607779078960266,0.8386112597926261,0.9091916358008519,0.8246845749758765,0.9277540491727307,linear
shuffle,8192,rms_volatility_correlation,D_01,D_03,correlation,100,0.8225927402254619,0.827181114682912,0.025319137334464104,0.7791428012886555,0.8561411528268592,0.735719258579901,0.8824496890399914,linear
shuffle,8192,rms_volatility_correlation,D_01,D_04,correlation,100,0.7218035508819842,0.7301004086591383,0.04095707383695042,0.642626490294583,0.7783354299071088,0.5963847278826986,0.805748844225637,linear
shuffle,8192,rms_volatility_correlation,D_01,D_05,correlation,100,0.613014308074195,0.6153729856578362,0.05490807616429928,0.5174609218993943,0.6885819254460516,0.46306386125205795,0.7267025788680908,linear
shuffle,8192,rms_volatility_correlation,D_01,D_06,correlation,100,0.47628204957933634,0.4734496910964352,0.05274562988808505,0.3872986505688422,0.5586670798177501,0.34959816512115505,0.5992798479475252,linear
shuffle,8192,rms_volatility_correlation,D_01,D_07,correlation,100,0.35787004653048093,0.3583302125967357,0.0556649813923712,0.27771091468693054,0.44372326067858703,0.1773235396827696,0.4637024113933564,linear
shuffle,8192,rms_volatility_correlation,D_01,D_08,correlation,100,0.26748887851958675,0.26868001887704984,0.049921399043254516,0.18973405711511154,0.3480724963612031,0.10163300036221562,0.39146899456621836,linear
shuffle,8192,rms_volatility_correlation,D_01,D_09,correlation,100,0.18761141068750653,0.18610313276245427,0.05125488142818266,0.10886887644316291,0.2701336750704662,0.053049677419479545,0.31516735238951343,linear
shuffle,8192,rms_volatility_correlation,D_02,D_01,correlation,100,0.8785093451744386,0.8823173963471986,0.021607779078960263,0.8386112597926261,0.909191635800852,0.8246845749758765,0.9277540491727307,linear
shuffle,8192,rms_volatility_correlation,D_02,D_02,correlation,100,1.0,1.0,6.506270137403996e-17,0.9999999999999999,1.0,0.9999999999999999,1.0,linear
shuffle,8192,rms_volatility_correlation,D_02,D_03,correlation,100,0.7862576713506811,0.7880464771713653,0.0343763032010053,0.7272136263549684,0.8382054500116085,0.6983919783960333,0.865786791163087,linear
shuffle,8192,rms_volatility_correlation,D_02,D_04,correlation,100,0.6963763291297209,0.69651891530559,0.041135831473299724,0.6293956464215105,0.7611995055372748,0.5923893712693868,0.8002414504267472,linear
shuffle,8192,rms_volatility_correlation,D_02,D_05,correlation,100,0.5899445317270843,0.5898281285191016,0.05855291148048892,0.5029182479229293,0.6756284803870748,0.43697401821902515,0.7007872861448793,linear
shuffle,8192,rms_volatility_correlation,D_02,D_06,correlation,100,0.46304416668149806,0.4604127695901202,0.05715812339011151,0.3660619005408807,0.5484572542432078,0.3233698278424022,0.5950072454095349,linear
shuffle,8192,rms_volatility_correlation,D_02,D_07,correlation,100,0.349929664513277,0.3455495333339398,0.05226147550928525,0.28183866278220987,0.4343828430479998,0.2059030879727766,0.46121698848900555,linear
shuffle,8192,rms_volatility_correlation,D_02,D_08,correlation,100,0.25899865145976503,0.2590616087417591,0.0506310937353569,0.17831563440288814,0.3349417596881633,0.12209443176580942,0.39613361143332343,linear
shuffle,8192,rms_volatility_correlation,D_02,D_09,correlation,100,0.1832695905163515,0.1806769109400684,0.05261673547231043,0.09541219046399206,0.27690547157332596,0.02809511962961938,0.31756829995880775,linear
shuffle,8192,rms_volatility_correlation,D_03,D_01,correlation,100,0.8225927402254619,0.827181114682912,0.025319137334464094,0.7791428012886555,0.8561411528268592,0.735719258579901,0.8824496890399913,linear
shuffle,8192,rms_volatility_correlation,D_03,D_02,correlation,100,0.7862576713506813,0.7880464771713653,0.034376303201005314,0.7272136263549684,0.8382054500116086,0.6983919783960332,0.8657867911630869,linear
shuffle,8192,rms_volatility_correlation,D_03,D_03,correlation,100,1.0,1.0,9.598613229286501e-17,0.9999999999999998,1.0,0.9999999999999998,1.0,linear
shuffle,8192,rms_volatility_correlation,D_03,D_04,correlation,100,0.65100601197333,0.6587929578322995,0.04601722750447963,0.5689338024345315,0.7179468383011673,0.5401502990403515,0.7549207266967445,linear
shuffle,8192,rms_volatility_correlation,D_03,D_05,correlation,100,0.5437655543936465,0.5463513916650876,0.05861201897630643,0.44223393923295323,0.628771690728959,0.34443899223598157,0.6616071673949889,linear
shuffle,8192,rms_volatility_correlation,D_03,D_06,correlation,100,0.428802809792767,0.429534934536681,0.053160642286145136,0.3389526192356599,0.50809868975224,0.28111783748997365,0.5354150081448183,linear
shuffle,8192,rms_volatility_correlation,D_03,D_07,correlation,100,0.32600006786302965,0.3202243774741661,0.05648791219397039,0.2457606055979965,0.4184744390827446,0.1709052305867226,0.43974725279277677,linear
shuffle,8192,rms_volatility_correlation,D_03,D_08,correlation,100,0.24218511762408762,0.24346492361765876,0.05558522323203314,0.15779133605509144,0.3214398454069253,0.07621363695248132,0.3860766267477317,linear
shuffle,8192,rms_volatility_correlation,D_03,D_09,correlation,100,0.169097038737682,0.17012465043303576,0.055789548808513154,0.07771786008553348,0.25705769957504576,0.029436557354565906,0.3251643175932781,linear
shuffle,8192,rms_volatility_correlation,D_04,D_01,correlation,100,0.7218035508819842,0.7301004086591382,0.040957073836950415,0.6426264902945831,0.7783354299071087,0.5963847278826986,0.805748844225637,linear
shuffle,8192,rms_volatility_correlation,D_04,D_02,correlation,100,0.6963763291297209,0.69651891530559,0.04113583147329972,0.6293956464215105,0.7611995055372749,0.5923893712693868,0.8002414504267473,linear
shuffle,8192,rms_volatility_correlation,D_04,D_03,correlation,100,0.65100601197333,0.6587929578322995,0.046017227504479646,0.5689338024345315,0.7179468383011673,0.5401502990403515,0.7549207266967446,linear
shuffle,8192,rms_volatility_correlation,D_04,D_04,correlation,100,1.0,1.0,6.212601245777255e-17,0.9999999999999999,1.0,0.9999999999999999,1.0,linear
shuffle,8192,rms_volatility_correlation,D_04,D_05,correlation,100,0.48470565762782153,0.48219893101284905,0.07993999160717422,0.35997090579803975,0.5882057125540207,0.24436912142324707,0.6628779098839483,linear
shuffle,8192,rms_volatility_correlation,D_04,D_06,correlation,100,0.37022288852975593,0.37102979544923287,0.060225067468542524,0.27107463963696654,0.4742468410946384,0.2133739351554683,0.491536345850724,linear
shuffle,8192,rms_volatility_correlation,D_04,D_07,correlation,100,0.28080778221766534,0.28673248732207657,0.05985626208198449,0.16903649599284756,0.36836299691174895,0.09646638530280298,0.424500315174147,linear
shuffle,8192,rms_volatility_correlation,D_04,D_08,correlation,100,0.21136286998377507,0.20608224346753232,0.05354069019254169,0.12092617957703622,0.2884953302748684,0.047670448292722475,0.3504416471369328,linear
shuffle,8192,rms_volatility_correlation,D_04,D_09,correlation,100,0.15079849979111837,0.14561633602229626,0.05167730372575977,0.0665275553875729,0.23685486377001533,0.0038638703793914438,0.3167953097387502,linear
shuffle,8192,rms_volatility_correlation,D_05,D_01,correlation,100,0.613014308074195,0.6153729856578362,0.05490807616429928,0.5174609218993943,0.6885819254460517,0.4630638612520579,0.7267025788680908,linear
shuffle,8192,rms_volatility_correlation,D_05,D_02,correlation,100,0.5899445317270843,0.5898281285191016,0.05855291148048892,0.5029182479229294,0.6756284803870748,0.43697401821902515,0.7007872861448794,linear
shuffle,8192,rms_volatility_correlation,D_05,D_03,correlation,100,0.5437655543936465,0.5463513916650875,0.05861201897630645,0.44223393923295323,0.6287716907289591,0.3444389922359815,0.6616071673949888,linear
shuffle,8192,rms_volatility_correlation,D_05,D_04,correlation,100,0.48470565762782153,0.48219893101284905,0.07993999160717422,0.35997090579803975,0.5882057125540207,0.24436912142324707,0.6628779098839482,linear
shuffle,8192,rms_volatility_correlation,D_05,D_05,correlation,100,1.0,1.0,5.4663602968277986e-17,0.9999999999999999,1.0,0.9999999999999999,1.0,linear
shuffle,8192,rms_volatility_correlation,D_05,D_06,correlation,100,0.3247848301981026,0.3233702564399388,0.07359664888555979,0.20319525643257969,0.4387732161203307,0.07980943205010242,0.46919664669577527,linear
shuffle,8192,rms_volatility_correlation,D_05,D_07,correlation,100,0.24793568470821095,0.24963074688510417,0.053908214520124835,0.1630991425301516,0.3297586058389173,0.11446777202156003,0.38117483691473086,linear
shuffle,8192,rms_volatility_correlation,D_05,D_08,correlation,100,0.17724103846416348,0.18656213919700054,0.05048675458677898,0.08586558586250749,0.2459343068832895,0.04791262360059307,0.2910384128667738,linear
shuffle,8192,rms_volatility_correlation,D_05,D_09,correlation,100,0.11739915575852945,0.11666847568034919,0.054395116270807155,0.027577924864194563,0.1979971774949264,-0.02888052588202427,0.2268307325912421,linear
shuffle,8192,rms_volatility_correlation,D_06,D_01,correlation,100,0.47628204957933634,0.4734496910964352,0.05274562988808504,0.3872986505688423,0.5586670798177501,0.34959816512115505,0.5992798479475252,linear
shuffle,8192,rms_volatility_correlation,D_06,D_02,correlation,100,0.46304416668149806,0.4604127695901201,0.05715812339011152,0.3660619005408807,0.5484572542432079,0.3233698278424022,0.5950072454095349,linear
shuffle,8192,rms_volatility_correlation,D_06,D_03,correlation,100,0.428802809792767,0.429534934536681,0.053160642286145136,0.3389526192356599,0.5080986897522402,0.28111783748997365,0.5354150081448183,linear
shuffle,8192,rms_volatility_correlation,D_06,D_04,correlation,100,0.37022288852975593,0.37102979544923287,0.060225067468542524,0.27107463963696654,0.4742468410946384,0.21337393515546832,0.491536345850724,linear
shuffle,8192,rms_volatility_correlation,D_06,D_05,correlation,100,0.32478483019810256,0.3233702564399387,0.07359664888555979,0.20319525643257969,0.4387732161203307,0.07980943205010242,0.4691966466957752,linear
shuffle,8192,rms_volatility_correlation,D_06,D_06,correlation,100,1.0,1.0,8.57074626950444e-17,0.9999999999999998,1.0,0.9999999999999998,1.0,linear
shuffle,8192,rms_volatility_correlation,D_06,D_07,correlation,100,0.17763144545658405,0.18525005322293953,0.05937860239423417,0.08968637637482961,0.2864829649921403,0.04274643045942912,0.3425966104420303,linear
shuffle,8192,rms_volatility_correlation,D_06,D_08,correlation,100,0.13437552977346398,0.13281239759634866,0.048929368332398575,0.049654955535880015,0.20793713457540422,0.01754427679706537,0.2564955346694487,linear
shuffle,8192,rms_volatility_correlation,D_06,D_09,correlation,100,0.09358861189532865,0.08991302748829269,0.04707175876715702,0.022434336451491267,0.1679677453617483,-0.04617231557949615,0.21248595189348288,linear
shuffle,8192,rms_volatility_correlation,D_07,D_01,correlation,100,0.35787004653048093,0.3583302125967357,0.05566498139237121,0.27771091468693054,0.44372326067858703,0.1773235396827696,0.46370241139335633,linear
shuffle,8192,rms_volatility_correlation,D_07,D_02,correlation,100,0.349929664513277,0.3455495333339398,0.05226147550928525,0.2818386627822098,0.4343828430479998,0.20590308797277657,0.4612169884890056,linear
shuffle,8192,rms_volatility_correlation,D_07,D_03,correlation,100,0.32600006786302965,0.3202243774741661,0.05648791219397039,0.24576060559799653,0.4184744390827446,0.1709052305867226,0.43974725279277677,linear
shuffle,8192,rms_volatility_correlation,D_07,D_04,correlation,100,0.28080778221766534,0.28673248732207657,0.05985626208198449,0.16903649599284756,0.3683629969117489,0.09646638530280296,0.424500315174147,linear
shuffle,8192,rms_volatility_correlation,D_07,D_05,correlation,100,0.24793568470821095,0.24963074688510417,0.053908214520124835,0.1630991425301516,0.32975860583891725,0.11446777202156003,0.3811748369147309,linear
shuffle,8192,rms_volatility_correlation,D_07,D_06,correlation,100,0.17763144545658405,0.18525005322293953,0.05937860239423417,0.08968637637482962,0.2864829649921403,0.04274643045942913,0.3425966104420303,linear
shuffle,8192,rms_volatility_correlation,D_07,D_07,correlation,100,1.0,1.0,1.0585561196991748e-16,0.9999999999999998,1.0,0.9999999999999998,1.0,linear
shuffle,8192,rms_volatility_correlation,D_07,D_08,correlation,100,0.10527370080378545,0.10334405062940275,0.04998614232318946,0.0029155272980103245,0.17996896389676323,-0.019374750522881623,0.21949772517530208,linear
shuffle,8192,rms_volatility_correlation,D_07,D_09,correlation,100,0.0739015284903173,0.07671646463842624,0.038917113570102004,0.008380931627299484,0.14277201224339195,-0.014618235238452005,0.15341521265108066,linear
shuffle,8192,rms_volatility_correlation,D_08,D_01,correlation,100,0.26748887851958675,0.26868001887704984,0.049921399043254516,0.18973405711511154,0.3480724963612031,0.10163300036221562,0.39146899456621836,linear
shuffle,8192,rms_volatility_correlation,D_08,D_02,correlation,100,0.2589986514597651,0.2590616087417591,0.05063109373535691,0.17831563440288814,0.3349417596881633,0.12209443176580943,0.39613361143332343,linear
shuffle,8192,rms_volatility_correlation,D_08,D_03,correlation,100,0.24218511762408762,0.24346492361765878,0.055585223232033146,0.1577913360550914,0.3214398454069253,0.07621363695248132,0.3860766267477317,linear
shuffle,8192,rms_volatility_correlation,D_08,D_04,correlation,100,0.21136286998377507,0.20608224346753232,0.05354069019254169,0.12092617957703623,0.2884953302748684,0.047670448292722475,0.3504416471369328,linear
shuffle,8192,rms_volatility_correlation,D_08,D_05,correlation,100,0.17724103846416348,0.18656213919700054,0.05048675458677898,0.08586558586250749,0.24593430688328946,0.04791262360059307,0.29103841286677384,linear
shuffle,8192,rms_volatility_correlation,D_08,D_06,correlation,100,0.13437552977346395,0.13281239759634866,0.04892936833239857,0.04965495553588002,0.20793713457540422,0.017544276797065366,0.2564955346694487,linear
shuffle,8192,rms_volatility_correlation,D_08,D_07,correlation,100,0.10527370080378545,0.10334405062940275,0.04998614232318946,0.002915527298010324,0.17996896389676326,-0.01937475052288162,0.2194977251753021,linear
shuffle,8192,rms_volatility_correlation,D_08,D_08,correlation,100,1.0,1.0,1.0932720593655597e-16,0.9999999999999998,1.0,0.9999999999999998,1.0,linear
shuffle,8192,rms_volatility_correlation,D_08,D_09,correlation,100,0.05492204161974632,0.05432759191318663,0.044763528256907,-0.02282032583989613,0.12251412516909468,-0.04912950775954953,0.14628287896136538,linear
shuffle,8192,rms_volatility_correlation,D_09,D_01,correlation,100,0.18761141068750653,0.18610313276245427,0.051254881428182665,0.10886887644316291,0.2701336750704662,0.053049677419479545,0.3151673523895135,linear
shuffle,8192,rms_volatility_correlation,D_09,D_02,correlation,100,0.1832695905163515,0.1806769109400684,0.05261673547231043,0.09541219046399205,0.27690547157332596,0.028095119629619383,0.31756829995880775,linear
shuffle,8192,rms_volatility_correlation,D_09,D_03,correlation,100,0.169097038737682,0.17012465043303576,0.055789548808513154,0.07771786008553348,0.2570576995750458,0.02943655735456591,0.325164317593278,linear
shuffle,8192,rms_volatility_correlation,D_09,D_04,correlation,100,0.15079849979111837,0.1456163360222963,0.051677303725759766,0.0665275553875729,0.2368548637700153,0.0038638703793914433,0.31679530973875025,linear
shuffle,8192,rms_volatility_correlation,D_09,D_05,correlation,100,0.11739915575852945,0.11666847568034919,0.054395116270807155,0.02757792486419456,0.1979971774949264,-0.02888052588202427,0.2268307325912421,linear
shuffle,8192,rms_volatility_correlation,D_09,D_06,correlation,100,0.09358861189532865,0.08991302748829269,0.04707175876715702,0.022434336451491267,0.1679677453617483,-0.046172315579496144,0.21248595189348288,linear
shuffle,8192,rms_volatility_correlation,D_09,D_07,correlation,100,0.0739015284903173,0.07671646463842624,0.038917113570102004,0.008380931627299484,0.14277201224339195,-0.014618235238452007,0.15341521265108068,linear
shuffle,8192,rms_volatility_correlation,D_09,D_08,correlation,100,0.05492204161974632,0.05432759191318663,0.044763528256907,-0.022820325839896134,0.12251412516909468,-0.04912950775954952,0.14628287896136538,linear
shuffle,8192,rms_volatility_correlation,D_09,D_09,correlation,100,1.0,1.0,1.262401835544405e-16,0.9999999999999998,1.0,0.9999999999999998,1.0,linear
