window_length,window_id,window_end_timestamp_utc,component,k,component_type,scale_minutes,scale_days,energy,rms_volatility,detail_energy_share,total_component_energy_share
2048,433,2017-09-12 10:25:00+00:00,A_09,9,approximation,2560,1.7777777777777777,2.552541513436034e-07,1.1164041207633724e-05,,0.0011484342846242736
2048,434,2017-09-13 10:25:00+00:00,D_01,1,detail,5,0.003472222222222222,9.096572063896726e-05,0.00021075306825938677,0.5174371990272426,0.5169859605548629
2048,434,2017-09-13 10:25:00+00:00,D_02,2,detail,10,0.006944444444444444,4.964546697048589e-05,0.00015569505666263963,0.2823966126268831,0.28215034464242716
2048,434,2017-09-13 10:25:00+00:00,D_03,3,detail,20,0.013888888888888888,1.8921914654615387e-05,9.61208413402053e-05,0.10763288027998716,0.10753901749515708
2048,434,2017-09-13 10:25:00+00:00,D_04,4,detail,40,0.027777777777777776,8.157961504156064e-06,6.311402095177587e-05,0.04640465354236222,0.04636418570391703
2048,434,2017-09-13 10:25:00+00:00,D_05,5,detail,80,0.05555555555555555,5.315888193395999e-06,5.094750761255785e-05,0.030238185085674076,0.030211815446090286
2048,434,2017-09-13 10:25:00+00:00,D_06,6,detail,160,0.1111111111111111,1.2905534680496981e-06,2.510284965041104e-05,0.007341011174449716,0.007334609341194765
2048,434,2017-09-13 10:25:00+00:00,D_07,7,detail,320,0.2222222222222222,9.75573507628401e-07,2.1825541270989826e-05,0.005549321433245264,0.00554448206852431
2048,434,2017-09-13 10:25:00+00:00,D_08,8,detail,640,0.4444444444444444,2.915586231264278e-07,1.1931580320663775e-05,0.001658462948933672,0.00165701666271965
2048,434,2017-09-13 10:25:00+00:00,D_09,9,detail,1280,0.8888888888888888,2.3586694520087258e-07,1.0731701022501678e-05,0.0013416738812221344,0.0013405038554224187
2048,434,2017-09-13 10:25:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.5344314381683807e-07,8.6558309864978e-06,,0.0008720642296843855
2048,435,2017-09-14 10:25:00+00:00,D_01,1,detail,5,0.003472222222222222,9.01372020182039e-05,0.000209791100080416,0.5047842915586682,0.5040723150531574
2048,435,2017-09-14 10:25:00+00:00,D_02,2,detail,10,0.006944444444444444,5.196718770009402e-05,0.00015929407826151772,0.29102545275579444,0.2906149738872306
2048,435,2017-09-14 10:25:00+00:00,D_03,3,detail,20,0.013888888888888888,1.8928637735707937e-05,9.613791600814239e-05,0.10600372294294562,0.10585420925661632
2048,435,2017-09-14 10:25:00+00:00,D_04,4,detail,40,0.027777777777777776,8.372388657964584e-06,6.393809818407777e-05,0.04688685895210013,0.04682072705665619
2048,435,2017-09-14 10:25:00+00:00,D_05,5,detail,80,0.05555555555555555,5.258009533985594e-06,5.0669393797107965e-05,0.029445784406372112,0.029404252395502796
2048,435,2017-09-14 10:25:00+00:00,D_06,6,detail,160,0.1111111111111111,2.0396690385801264e-06,3.1558392667311215e-05,0.011422507772605199,0.011406396817284068
2048,435,2017-09-14 10:25:00+00:00,D_07,7,detail,320,0.2222222222222222,1.1381040125651549e-06,2.357360494038469e-05,0.006373583990179274,0.006364594324429383
2048,435,2017-09-14 10:25:00+00:00,D_08,8,detail,640,0.4444444444444444,4.346374097825523e-07,1.45679544804817e-05,0.002434046454400383,0.0024306133366947904
2048,435,2017-09-14 10:25:00+00:00,D_09,9,detail,1280,0.8888888888888888,2.89946397716443e-07,1.189854568886391e-05,0.0016237511669346463,0.0016214609358379463
2048,435,2017-09-14 10:25:00+00:00,A_09,9,approximation,2560,1.7777777777777777,2.522150850876199e-07,1.1097382439811625e-05,,0.0014104569365906191
2048,436,2017-09-15 10:25:00+00:00,D_01,1,detail,5,0.003472222222222222,9.722377703698585e-05,0.00021788195744792808,0.505681155415318,0.5049842233388723
2048,436,2017-09-15 10:25:00+00:00,D_02,2,detail,10,0.006944444444444444,5.945052282196907e-05,0.00017037774384192492,0.3092145767924804,0.3087884158514141
2048,436,2017-09-15 10:25:00+00:00,D_03,3,detail,20,0.013888888888888888,1.9516641882948812e-05,9.761972287611044e-05,0.10151012764544319,0.10137022592420522
2048,436,2017-09-15 10:25:00+00:00,D_04,4,detail,40,0.027777777777777776,7.614488094860344e-06,6.0975501351514345e-05,0.03960454175978325,0.039549958599565116
2048,436,2017-09-15 10:25:00+00:00,D_05,5,detail,80,0.05555555555555555,4.984141188761209e-06,4.933216688758775e-05,0.025923558535758593,0.025887830569063155
2048,436,2017-09-15 10:25:00+00:00,D_06,6,detail,160,0.1111111111111111,1.8169825475457667e-06,2.9785877686310193e-05,0.009450505442335121,0.00943748071260008
2048,436,2017-09-15 10:25:00+00:00,D_07,7,detail,320,0.2222222222222222,7.414190621233982e-07,1.9026850144662425e-05,0.003856275279645573,0.0038509605434541828
2048,436,2017-09-15 10:25:00+00:00,D_08,8,detail,640,0.4444444444444444,5.420193499669971e-07,1.6268309246079408e-05,0.00281915576109023,0.00281527038775298
2048,436,2017-09-15 10:25:00+00:00,D_09,9,detail,1280,0.8888888888888888,3.730100979111657e-07,1.3495696976098952e-05,0.0019401033681456623,0.0019374295088285783
2048,436,2017-09-15 10:25:00+00:00,A_09,9,approximation,2560,1.7777777777777777,2.653434445525754e-07,1.138254052421678e-05,,0.0013782045642442933
2048,437,2017-09-18 10:30:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00010275760759928484,0.00022399690418750947,0.5088163635417949,0.5078456006707577
2048,437,2017-09-18 10:30:00+00:00,D_02,2,detail,10,0.006944444444444444,6.218585717132698e-05,0.00017425322973172404,0.3079205758957768,0.30733309899108907
2048,437,2017-09-18 10:30:00+00:00,D_03,3,detail,20,0.013888888888888888,2.0110297699052935e-05,9.909329593048004e-05,0.0995785011351924,0.0993885168528814
2048,437,2017-09-18 10:30:00+00:00,D_04,4,detail,40,0.027777777777777776,7.810552120734895e-06,6.175553540131108e-05,0.038674866223273596,0.03860107904412208
2048,437,2017-09-18 10:30:00+00:00,D_05,5,detail,80,0.05555555555555555,5.385369868892621e-06,5.127938310174202e-05,0.02666629145068347,0.026615415245625152
2048,437,2017-09-18 10:30:00+00:00,D_06,6,detail,160,0.1111111111111111,1.6739948411033285e-06,2.8589863474796178e-05,0.008288982076727994,0.008273167656014853
2048,437,2017-09-18 10:30:00+00:00,D_07,7,detail,320,0.2222222222222222,1.0325583468421201e-06,2.2453927948000632e-05,0.005112833934726517,0.005103079237933626
2048,437,2017-09-18 10:30:00+00:00,D_08,8,detail,640,0.4444444444444444,3.7741538007516144e-07,1.357515574689016e-05,0.0018688165842031977,0.0018652510979438824
2048,437,2017-09-18 10:30:00+00:00,D_09,9,detail,1280,0.8888888888888888,6.205586729642964e-07,1.7407100980155998e-05,0.0030727691576211123,0.0030669066688663814
2048,437,2017-09-18 10:30:00+00:00,A_09,9,approximation,2560,1.7777777777777777,3.860418404910457e-07,1.3729420687970355e-05,,0.0019078845347659144
2048,438,2017-09-19 10:30:00+00:00,D_01,1,detail,5,0.003472222222222222,8.019200204685355e-05,0.0001978793849784262,0.5229799389388264,0.5219571071198985
2048,438,2017-09-19 10:30:00+00:00,D_02,2,detail,10,0.006944444444444444,4.4755802885840326e-05,0.00014782902075658797,0.2918793204180056,0.291308469733338
2048,438,2017-09-19 10:30:00+00:00,D_03,3,detail,20,0.013888888888888888,1.429438689539976e-05,8.354448576219387e-05,0.09322223407461926,0.09303991222985299
2048,438,2017-09-19 10:30:00+00:00,D_04,4,detail,40,0.027777777777777776,7.930104518424145e-06,6.222637179594186e-05,0.05171694771257673,0.051615800927088944
2048,438,2017-09-19 10:30:00+00:00,D_05,5,detail,80,0.05555555555555555,3.016959261778457e-06,3.838130586027868e-05,0.019675393184272447,0.019636912514746904
2048,438,2017-09-19 10:30:00+00:00,D_06,6,detail,160,0.1111111111111111,1.8398544329808424e-06,2.9972761340155613e-05,0.01199878958570537,0.011975322636281299
2048,438,2017-09-19 10:30:00+00:00,D_07,7,detail,320,0.2222222222222222,6.105426282123248e-07,1.7266051015846072e-05,0.003981713116919999,0.003973925776399649
2048,438,2017-09-19 10:30:00+00:00,D_08,8,detail,640,0.4444444444444444,4.878241448406617e-07,1.543357972807927e-05,0.0031813925948948746,0.0031751705023588526
2048,438,2017-09-19 10:30:00+00:00,D_09,9,detail,1280,0.8888888888888888,2.0919267546023135e-07,1.0106674085205582e-05,0.0013642703741792183,0.0013616021663868452
2048,438,2017-09-19 10:30:00+00:00,A_09,9,approximation,2560,1.7777777777777777,3.004799099834563e-07,1.211274973103174e-05,,0.0019557763936480506
2048,439,2017-09-20 10:30:00+00:00,D_01,1,detail,5,0.003472222222222222,7.597822365542075e-05,0.00019261033725957808,0.5134464852148,0.5128174548811224
2048,439,2017-09-20 10:30:00+00:00,D_02,2,detail,10,0.006944444444444444,4.367646206758585e-05,0.00014603560351482238,0.29515728134056624,0.29479568010554885
2048,439,2017-09-20 10:30:00+00:00,D_03,3,detail,20,0.013888888888888888,1.3692100164795803e-05,8.176549262122562e-05,0.09252862684322331,0.09241526875295697
2048,439,2017-09-20 10:30:00+00:00,D_04,4,detail,40,0.027777777777777776,8.438818843771847e-06,6.419125340387484e-05,0.05702794387967957,0.056958078163191955
2048,439,2017-09-20 10:30:00+00:00,D_05,5,detail,80,0.05555555555555555,3.009868651951007e-06,3.833617648788743e-05,0.020340123866428327,0.02031520490160692
2048,439,2017-09-20 10:30:00+00:00,D_06,6,detail,160,0.1111111111111111,1.400821625117631e-06,2.615329681205542e-05,0.009466487964913305,0.009454890440624414
2048,439,2017-09-20 10:30:00+00:00,D_07,7,detail,320,0.2222222222222222,1.2405841656161933e-06,2.4612069947838233e-05,0.008383633478160742,0.008373362573760663
2048,439,2017-09-20 10:30:00+00:00,D_08,8,detail,640,0.4444444444444444,3.605126353502257e-07,1.3267688579010376e-05,0.002436276298529806,0.0024332915830100306
2048,439,2017-09-20 10:30:00+00:00,D_09,9,detail,1280,0.8888888888888888,1.795168717994482e-07,9.362410082789811e-06,0.0012131411136986538,0.001211654877875599
2048,439,2017-09-20 10:30:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.815109126229258e-07,9.414264459009157e-06,,0.0012251137203021143
2048,440,2017-09-21 10:30:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00010412229306828132,0.00022547940795612963,0.5132071049477495,0.5125156084477315
2048,440,2017-09-21 10:30:00+00:00,D_02,2,detail,10,0.006944444444444444,5.3264347738301984e-05,0.00016126990510970349,0.26253399626704343,0.2621802573226598
2048,440,2017-09-21 10:30:00+00:00,D_03,3,detail,20,0.013888888888888888,2.546644137246364e-05,0.00011151137083902368,0.1255212333972793,0.12535210578245215
2048,440,2017-09-21 10:30:00+00:00,D_04,4,detail,40,0.027777777777777776,9.116886981734448e-06,6.672034900650643e-05,0.04493611345039687,0.04487556642196374
2048,440,2017-09-21 10:30:00+00:00,D_05,5,detail,80,0.05555555555555555,5.355037860877505e-06,5.1134768802709905e-05,0.026394381034849954,0.026358817181719753
2048,440,2017-09-21 10:30:00+00:00,D_06,6,detail,160,0.1111111111111111,3.034370042579769e-06,3.849189521644008e-05,0.01495606962738827,0.014935917782837295
2048,440,2017-09-21 10:30:00+00:00,D_07,7,detail,320,0.2222222222222222,1.3897858463983574e-06,2.605007428610709e-05,0.006850098568802407,0.006840868729348826
2048,440,2017-09-21 10:30:00+00:00,D_08,8,detail,640,0.4444444444444444,7.25434581229326e-07,1.8820629748121657e-05,0.0035755856915054654,0.003570767938658022
2048,440,2017-09-21 10:30:00+00:00,D_09,9,detail,1280,0.8888888888888888,4.1092779501017195e-07,1.4165039265999602e-05,0.0020254170149848166,0.0020226879631781752
2048,440,2017-09-21 10:30:00+00:00,A_09,9,approximation,2560,1.7777777777777777,2.7373728395333035e-07,1.1561175683309077e-05,,0.0013474024294506091
2048,441,2017-09-22 10:30:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00010542558253593236,0.0002268861723918477,0.5172887688267966,0.5169024580294067
2048,441,2017-09-22 10:30:00+00:00,D_02,2,detail,10,0.006944444444444444,5.219027463939543e-05,0.00015963562427844013,0.2560805666285379,0.25588932588670876
2048,441,2017-09-22 10:30:00+00:00,D_03,3,detail,20,0.013888888888888888,2.5764751182855603e-05,0.0001121625825019365,0.12641918686069945,0.12632477712318999
2048,441,2017-09-22 10:30:00+00:00,D_04,4,detail,40,0.027777777777777776,9.235824977635846e-06,6.715415225331381e-05,0.04531716512121401,0.04528332230217673
2048,441,2017-09-22 10:30:00+00:00,D_05,5,detail,80,0.05555555555555555,5.5036401002218704e-06,5.183940844267477e-05,0.027004557556409244,0.026984390576587827
2048,441,2017-09-22 10:30:00+00:00,D_06,6,detail,160,0.1111111111111111,2.442324681908781e-06,3.4533191983775146e-05,0.011983686477134606,0.011974737070618104
2048,441,2017-09-22 10:30:00+00:00,D_07,7,detail,320,0.2222222222222222,1.3551274629424091e-06,2.5723206089343688e-05,0.006649166170553897,0.006644200579108427
2048,441,2017-09-22 10:30:00+00:00,D_08,8,detail,640,0.4444444444444444,1.1296133618910812e-06,2.348550668733548e-05,0.005542642413417785,0.005538503172940497
2048,441,2017-09-22 10:30:00+00:00,D_09,9,detail,1280,0.8888888888888888,7.569814811648369e-07,1.9225500353697378e-05,0.003714259945236549,0.0037114861391776784
2048,441,2017-09-22 10:30:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.52314486126584e-07,8.623938060943857e-06,,0.0007467991200853265
2048,442,2017-09-25 10:35:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00010567326322632328,0.00022715253258488702,0.5161407485579222,0.5155883166051516
2048,442,2017-09-25 10:35:00+00:00,D_02,2,detail,10,0.006944444444444444,5.302888300086476e-05,0.00016091304881135648,0.2590093892400859,0.25873216822414474
2048,442,2017-09-25 10:35:00+00:00,D_03,3,detail,20,0.013888888888888888,2.5744649432391656e-05,0.00011211881914139119,0.1257447931832761,0.12561020694523334
2048,442,2017-09-25 10:35:00+00:00,D_04,4,detail,40,0.027777777777777776,9.442546450131447e-06,6.790153447348039e-05,0.04612030370090586,0.04607094055818354
2048,442,2017-09-25 10:35:00+00:00,D_05,5,detail,80,0.05555555555555555,5.6186315664354675e-06,5.23781676325983e-05,0.027443126236767718,0.027413753512642625
2048,442,2017-09-25 10:35:00+00:00,D_06,6,detail,160,0.1111111111111111,2.927529098310753e-06,3.780816800024232e-05,0.014298953340648004,0.014283648990548499
2048,442,2017-09-25 10:35:00+00:00,D_07,7,detail,320,0.2222222222222222,1.2264960592354606e-06,2.4471923277984604e-05,0.005990584323693342,0.0059841725257381885
2048,442,2017-09-25 10:35:00+00:00,D_08,8,detail,640,0.4444444444444444,8.664080948778627e-07,2.056819942476933e-05,0.0042318038545771765,0.004227274501539932
2048,442,2017-09-25 10:35:00+00:00,D_09,9,detail,1280,0.8888888888888888,2.088929679601904e-07,1.0099431643009012e-05,0.0010202975621235587,0.0010192055247747814
2048,442,2017-09-25 10:35:00+00:00,A_09,9,approximation,2560,1.7777777777777777,2.1936770625752166e-07,1.0349547710941551e-05,,0.001070312612042767
2048,443,2017-09-26 10:35:00+00:00,D_01,1,detail,5,0.003472222222222222,9.50454973028906e-05,0.0002154273293478036,0.5099726380013966,0.5089893094792987
2048,443,2017-09-26 10:35:00+00:00,D_02,2,detail,10,0.006944444444444444,4.5940207420020854e-05,0.0001497723001903458,0.2464950937513465,0.24601980225886008
2048,443,2017-09-26 10:35:00+00:00,D_03,3,detail,20,0.013888888888888888,2.502314446890118e-05,0.00011053656526329039,0.13426326715118878,0.13400438090863026
2048,443,2017-09-26 10:35:00+00:00,D_04,4,detail,40,0.027777777777777776,9.042061957769538e-06,6.644598795500867e-05,0.04851575635277953,0.048422208339733555
2048,443,2017-09-26 10:35:00+00:00,D_05,5,detail,80,0.05555555555555555,6.332321688141574e-06,5.560534101404179e-05,0.03397647324295502,0.03391095985511713
2048,443,2017-09-26 10:35:00+00:00,D_06,6,detail,160,0.1111111111111111,2.5797967477753143e-06,3.5491779058673085e-05,0.013842062909911133,0.013815372663710213
2048,443,2017-09-26 10:35:00+00:00,D_07,7,detail,320,0.2222222222222222,1.5196945035230989e-06,2.7240380536959982e-05,0.008154017148735856,0.008138294584357792
2048,443,2017-09-26 10:35:00+00:00,D_08,8,detail,640,0.4444444444444444,6.578080992252277e-07,1.792192403035506e-05,0.0035295110360832574,0.0035227054378761807
2048,443,2017-09-26 10:35:00+00:00,D_09,9,detail,1280,0.8888888888888888,2.331871457500958e-07,1.0670562825399087e-05,0.0012511804056032421,0.001248767881307936
2048,443,2017-09-26 10:35:00+00:00,A_09,9,approximation,2560,1.7777777777777777,3.600598098574769e-07,1.3259353454523006e-05,,0.001928198591108125
2048,444,2017-09-27 10:35:00+00:00,D_01,1,detail,5,0.003472222222222222,9.804231977120843e-05,0.00021879722678952164,0.5224450264712494,0.5216060500853773
2048,444,2017-09-27 10:35:00+00:00,D_02,2,detail,10,0.006944444444444444,4.344392004861392e-05,0.00014564632362760573,0.23150268182942635,0.23113091968512417
2048,444,2017-09-27 10:35:00+00:00,D_03,3,detail,20,0.013888888888888888,2.5586661768689742e-05,0.00011177426891616442,0.1363454497634155,0.13612649732463883
2048,444,2017-09-27 10:35:00+00:00,D_04,4,detail,40,0.027777777777777776,8.57697843720862e-06,6.471458686063962e-05,0.04570475012349416,0.04563135444713986
2048,444,2017-09-27 10:35:00+00:00,D_05,5,detail,80,0.05555555555555555,6.5690531484618034e-06,5.663519650047455e-05,0.03500497697369885,0.034948763692720194
2048,444,2017-09-27 10:35:00+00:00,D_06,6,detail,160,0.1111111111111111,2.757735677432552e-06,3.669537605402571e-05,0.014695340668796176,0.014671741929830775
2048,444,2017-09-27 10:35:00+00:00,D_07,7,detail,320,0.2222222222222222,1.197088475144414e-06,2.417676274864169e-05,0.006379009814789313,0.006368765983709127
2048,444,2017-09-27 10:35:00+00:00,D_08,8,detail,640,0.4444444444444444,1.1069514148427324e-06,2.3248733740328267e-05,0.0058986901021871865,0.005889217599909313
2048,444,2017-09-27 10:35:00+00:00,D_09,9,detail,1280,0.8888888888888888,3.798388827396375e-07,1.3618671170959141e-05,0.002024074252943125,0.0020208238621547566
2048,444,2017-09-27 10:35:00+00:00,A_09,9,approximation,2560,1.7777777777777777,3.0184229648196204e-07,1.2140178492472136e-05,,0.0016058653893957634
2048,445,2017-09-28 10:35:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00010099973007739149,0.00022207267831016788,0.5277254538033549,0.5261992789337062
2048,445,2017-09-28 10:35:00+00:00,D_02,2,detail,10,0.006944444444444444,4.398230392716212e-05,0.00014654601440992733,0.22980834979948456,0.22914374716231464
2048,445,2017-09-28 10:35:00+00:00,D_03,3,detail,20,0.013888888888888888,2.6952895819644737e-05,0.00011471963067381235,0.14082937812643231,0.14042210147101272
2048,445,2017-09-28 10:35:00+00:00,D_04,4,detail,40,0.027777777777777776,7.485803818562355e-06,6.045806518391405e-05,0.039113463117244535,0.039000347511309194
2048,445,2017-09-28 10:35:00+00:00,D_05,5,detail,80,0.05555555555555555,6.5688845779210596e-06,5.663446982900976e-05,0.03432254316134288,0.03422328283107503
2048,445,2017-09-28 10:35:00+00:00,D_06,6,detail,160,0.1111111111111111,2.662368678738405e-06,3.605530067015441e-05,0.0139109254856669,0.013870695277446375
2048,445,2017-09-28 10:35:00+00:00,D_07,7,detail,320,0.2222222222222222,9.27530605844935e-07,2.128134872688341e-05,0.004846364534944318,0.00483234891430468
