event_id,component,component_type,k,scale_minutes,scale_days,energy,rms_volatility,detail_energy_share,total_component_energy_share
5,D_08,detail,8,640,0.4444444444444444,1.6667245542020938e-06,1.9018474629002086e-05,0.0039045278862880877,0.0038989955997237786
5,D_09,detail,9,1280,0.8888888888888888,5.042015907992542e-07,1.0460341677178158e-05,0.0011811604782704834,0.0011794869037860555
5,A_09,approximation,9,2560,1.7777777777777777,6.056855704196434e-07,1.146482363931743e-05,,0.0014168900121669604
6,D_01,detail,1,5,0.003472222222222222,0.0002380128121414864,0.00022727095275948598,0.5137271076873021,0.5126901389705405
6,D_02,detail,2,10,0.006944444444444444,0.00012313683914753372,0.00016346988814118602,0.265778685003793,0.26524220527008435
6,D_03,detail,3,20,0.013888888888888888,4.876127376483202e-05,0.00010286823439177883,0.10524638532258906,0.10503394333247669
6,D_04,detail,4,40,0.027777777777777776,2.612018732993113e-05,7.528906581286978e-05,0.056377840203322066,0.05626404037509689
6,D_05,detail,5,80,0.05555555555555555,1.3744783190543125e-05,5.4615097291082374e-05,0.029666754704235528,0.029606871750628847
6,D_06,detail,6,160,0.1111111111111111,6.5873676667094e-06,3.780939400325709e-05,0.014218181400586928,0.01418948170944541
6,D_07,detail,7,320,0.2222222222222222,1.668145930571663e-06,1.902658234227921e-05,0.0036005279564677297,0.003593260216847193
6,D_08,detail,8,640,0.4444444444444444,3.008121652562724e-06,2.555003283899079e-05,0.0064927329845754795,0.006479627269711414
6,D_09,detail,9,1280,0.8888888888888888,2.2663928460309096e-06,2.2177437301616354e-05,0.004891784737128064,0.004881910569178528
6,A_09,approximation,9,2560,1.7777777777777777,9.370840447624877e-07,1.4260443638598242e-05,,0.00201852053599015
7,D_01,detail,1,5,0.003472222222222222,0.0002460540330550587,0.00023107821747207915,0.5131517004768712,0.5122781040560392
7,D_02,detail,2,10,0.006944444444444444,0.00011171051352524216,0.00015570078024816582,0.23297500660676118,0.23257838679292087
7,D_03,detail,3,20,0.013888888888888888,6.15678120043115e-05,0.00011559009608714605,0.12840117689752792,0.12818258499095514
7,D_04,detail,4,40,0.027777777777777776,2.9230214248021284e-05,7.964522877748867e-05,0.06096032631710205,0.06085654663005457
7,D_05,detail,5,80,0.05555555555555555,1.350394514750497e-05,5.413449595038541e-05,0.028162807695324227,0.02811486294919876
7,D_06,detail,6,160,0.1111111111111111,9.430060185934518e-06,4.5237750092217547e-05,0.01966662102599521,0.019633140303389786
7,D_07,detail,7,320,0.2222222222222222,3.727699159667061e-06,2.8442265930252323e-05,0.0077742077172997135,0.007760972800548339
7,D_08,detail,8,640,0.4444444444444444,2.6305755109751346e-06,2.389291572103727e-05,0.005486129529881128,0.005476789868496257
7,D_09,detail,9,1280,0.8888888888888888,1.6408456602418377e-06,1.8870249012547175e-05,0.003422023733237412,0.003416198033580604
7,A_09,approximation,9,2560,1.7777777777777777,8.17692036209825e-07,1.3321055839961346e-05,,0.001702413574816547
8,D_01,detail,1,5,0.003472222222222222,0.0007445892427702515,0.0004019778690405795,0.5568214505596933,0.5564985124037791
8,D_02,detail,2,10,0.006944444444444444,0.0003034238796759184,0.00025660708507409794,0.22690755534823973,0.22677595641753487
8,D_03,detail,3,20,0.013888888888888888,0.0001376191932616285,0.00017281572936355525,0.10291488839093972,0.10285520113528589
8,D_04,detail,4,40,0.027777777777777776,7.510128621758575e-05,0.0001276637073824656,0.05616251851153597,0.056129946095115256
8,D_05,detail,5,80,0.05555555555555555,3.152659258419693e-05,8.271462059462149e-05,0.02357633176195863,0.023562658263757766
8,D_06,detail,6,160,0.1111111111111111,1.6481590987537933e-05,5.980580369229787e-05,0.012325323646992526,0.012318175364027484
8,D_07,detail,7,320,0.2222222222222222,2.1721610161103383e-05,6.865778247212365e-05,0.016243933948599604,0.016234513000342524
8,D_08,detail,8,640,0.4444444444444444,4.881377069878175e-06,3.2547298214557105e-05,0.0036504092520405467,0.0036482921345498296
8,D_09,detail,9,1280,0.8888888888888888,1.8688745224174072e-06,2.013881148318258e-05,0.0013975885799999512,0.001396778024518839
8,A_09,approximation,9,2560,1.7777777777777777,7.759900515117563e-07,1.2976926401026379e-05,,0.0005799671610884
9,D_01,detail,1,5,0.003472222222222222,0.0007695447356647479,0.00040865865433216875,0.5572395542950019,0.5568310013526063
9,D_02,detail,2,10,0.006944444444444444,0.0003290114324008393,0.0002672078786903745,0.2382423989823447,0.23806772611076296
9,D_03,detail,3,20,0.013888888888888888,0.00014075553854918404,0.00017477387334269485,0.10192331898410943,0.10184859156831719
9,D_04,detail,4,40,0.027777777777777776,7.105425599701334e-05,0.00012417632792130115,0.051451514262307825,0.05141379140616713
9,D_05,detail,5,80,0.05555555555555555,3.431014170323568e-05,8.628891747697395e-05,0.02484451804350798,0.024826302716058877
9,D_06,detail,6,160,0.1111111111111111,2.463228885889919e-05,7.311326006617517e-05,0.01783663122994645,0.017823553895225226
9,D_07,detail,7,320,0.2222222222222222,3.7212180038938453e-06,2.8417529632752242e-05,0.0026945930052177124,0.002692617402638256
9,D_08,detail,8,640,0.4444444444444444,4.760572463720169e-06,3.214203390716388e-05,0.003447206062141356,0.003444678664061164
9,D_09,detail,9,1280,0.8888888888888888,3.204273290631465e-06,2.636990344811166e-05,0.002320265135422524,0.0023185639798945137
9,A_09,approximation,9,2560,1.7777777777777777,1.01325060465612e-06,1.4828670005615565e-05,,0.0007331729042684257
10,D_01,detail,1,5,0.003472222222222222,0.00022452842636860488,0.00022073918313782328,0.5141302913335788,0.513851275450716
10,D_02,detail,2,10,0.006944444444444444,0.00010652604933660781,0.00015204483626386956,0.2439257677338955,0.2437933904657506
10,D_03,detail,3,20,0.013888888888888888,5.654286275374456e-05,0.00011077267955186792,0.1294731316234,0.12940286721623345
10,D_04,detail,4,40,0.027777777777777776,2.61183373643735e-05,7.528639958687536e-05,0.05980636222982799,0.059773905622544476
10,D_05,detail,5,80,0.05555555555555555,1.2385399772258833e-05,5.18440331187828e-05,0.028360369758885246,0.02834497873108553
10,D_06,detail,6,160,0.1111111111111111,6.914960690212333e-06,3.873812735402647e-05,0.015834034076302704,0.015825441026891783
10,D_07,detail,7,320,0.2222222222222222,2.2170536931507646e-06,2.193470865605743e-05,0.005076659911607396,0.005073904834205601
10,D_08,detail,8,640,0.4444444444444444,7.002917482149189e-07,1.2327734408110769e-05,0.0016035439536602966,0.0016026737185477547
10,D_09,detail,9,1280,0.8888888888888888,7.816497606892376e-07,1.3024164246363019e-05,0.0017898393788421088,0.0017888680421539417
10,A_09,approximation,9,2560,1.7777777777777777,2.3713170695773076e-07,7.173623485084616e-06,,0.0005426948918708199
11,D_01,detail,1,5,0.003472222222222222,0.00013782238869848218,0.00017294326395501407,0.5288870002106234,0.5279348327996604
11,D_02,detail,2,10,0.006944444444444444,6.416146335179553e-05,0.00011799969779103281,0.2462166285297354,0.24577335907968303
11,D_03,detail,3,20,0.013888888888888888,2.728670261095862e-05,7.695189048073302e-05,0.10471145091761294,0.10452293648810589
11,D_04,detail,4,40,0.027777777777777776,1.4514223637528842e-05,5.612297315523447e-05,0.05569765748896275,0.05559738371723675
11,D_05,detail,5,80,0.05555555555555555,9.289088509138736e-06,4.489834319439068e-05,0.03564644469366582,0.03558226958075798
11,D_06,detail,6,160,0.1111111111111111,3.754667327892594e-06,2.854496379941696e-05,0.014408361069567069,0.014382421366283824
11,D_07,detail,7,320,0.2222222222222222,2.2841183554823358e-06,2.2263993509829168e-05,0.008765197850401056,0.008749417663441514
11,D_08,detail,8,640,0.4444444444444444,9.528666809219706e-07,1.4380031433189737e-05,0.0036565815266487566,0.003649998498962658
11,D_09,detail,9,1280,0.8888888888888888,5.239614608945915e-07,1.0663344421739306e-05,0.0020106777127827285,0.0020070578435265377
11,A_09,approximation,9,2560,1.7777777777777777,4.6999136196944245e-07,1.0099240229105066e-05,,0.0018003229623414212
12,D_01,detail,1,5,0.003472222222222222,0.00013409968361848972,0.00017059159956110993,0.5066433123434803,0.5055869158050941
12,D_02,detail,2,10,0.006944444444444444,6.527143928497568e-05,0.00011901600259043979,0.24660265638543857,0.2460884678306594
12,D_03,detail,3,20,0.013888888888888888,3.008175141634415e-05,8.079701640190488e-05,0.11365215612312142,0.11341518123095665
12,D_04,detail,4,40,0.027777777777777776,1.9023463049585428e-05,6.425228164450361e-05,0.07187272983511245,0.07172286877674579
12,D_05,detail,5,80,0.05555555555555555,8.027180320684914e-06,4.1737388732456554e-05,0.03032756764751574,0.030264331961383187
12,D_06,detail,6,160,0.1111111111111111,4.7171842524237955e-06,3.199522619429208e-05,0.01782203947163505,0.017784878928218947
12,D_07,detail,7,320,0.2222222222222222,1.9485690662529707e-06,2.056371928509403e-05,0.00736190764524912,0.00734655741055168
12,D_08,detail,8,640,0.4444444444444444,1.0408341205448416e-06,1.5029153675030495e-05,0.00393238546284119,0.00392418608807528
12,D_09,detail,9,1280,0.8888888888888888,4.7252336175901406e-07,1.0126407671340065e-05,0.0017852450856062634,0.0017815226902194927
12,A_09,approximation,9,2560,1.7777777777777777,5.530400486406219e-07,1.0955244025890142e-05,,0.0020850892780954968
13,D_01,detail,1,5,0.003472222222222222,0.0001403063155817449,0.00017449475401875602,0.49266369935024773,0.4915928822155923
13,D_02,detail,2,10,0.006944444444444444,7.363937012229854e-05,0.0001264150548216796,0.25857313943317584,0.25801112410987953
13,D_03,detail,3,20,0.013888888888888888,3.778487528885607e-05,9.05529829857434e-05,0.13267568435613314,0.1323873103672477
13,D_04,detail,4,40,0.027777777777777776,1.729753365046032e-05,6.126830376036873e-05,0.06073758606330295,0.06060557136857311
13,D_05,detail,5,80,0.05555555555555555,8.184500438990147e-06,4.214439783503936e-05,0.02873859417438254,0.028676130105874092
13,D_06,detail,6,160,0.1111111111111111,4.500040390845612e-06,3.125014024567701e-05,0.015801188542278178,0.015766844255371493
13,D_07,detail,7,320,0.2222222222222222,2.0973295002505143e-06,2.133423612719129e-05,0.007364444758353153,0.007348437949560729
13,D_08,detail,8,640,0.4444444444444444,5.31325444326287e-07,1.0738016620347744e-05,0.0018656662593936758,0.0018616111861241371
13,D_09,detail,9,1280,0.8888888888888888,4.499693539312763e-07,9.881781184454911e-06,0.0015799970627328375,0.0015765628987590944
13,A_09,approximation,9,2560,1.7777777777777777,6.203494228582076e-07,1.1602777284962313e-05,,0.0021735255430178468
14,D_01,detail,1,5,0.003472222222222222,0.00013098899745522875,0.00016860139898416016,0.4953081702750118,0.4943071208580765
14,D_02,detail,2,10,0.006944444444444444,6.913686335007372e-05,0.0001224894264056257,0.2614269438636092,0.26089858332883237
14,D_03,detail,3,20,0.013888888888888888,3.2598989187043835e-05,8.410965115447347e-05,0.1232664269574883,0.12301729764317683
14,D_04,detail,4,40,0.027777777777777776,1.4881827031321755e-05,5.68292456208854e-05,0.05627259281645073,0.05615886231570598
14,D_05,detail,5,80,0.05555555555555555,9.464986634606325e-06,4.5321446996507905e-05,0.035789915968069456,0.0357175822642016
14,D_06,detail,6,160,0.1111111111111111,4.843592681772108e-06,3.2421087027814595e-05,0.018315057564937606,0.01827804166494481
14,D_07,detail,7,320,0.2222222222222222,9.431536110265202e-07,1.4306552098547838e-05,0.003566342963465199,0.0035591351567734863
14,D_08,detail,8,640,0.4444444444444444,9.622830288758832e-07,1.445090939381098e-05,0.0036386769543916707,0.0036313229560887817
14,D_09,detail,9,1280,0.8888888888888888,6.389006958413818e-07,1.1774987244933874e-05,0.0024158726365761237,0.002410990003824696
14,A_09,approximation,9,2560,1.7777777777777777,5.355721390226243e-07,1.0780843782832601e-05,,0.0020210638083749018
15,D_01,detail,1,5,0.003472222222222222,0.00013699574309241334,0.00017242383527142573,0.5002996375791146,0.4997487464003221
15,D_02,detail,2,10,0.006944444444444444,6.928015960700108e-05,0.00012261629932092317,0.253006684444382,0.25272809309598454
15,D_03,detail,3,20,0.013888888888888888,3.0911364372728946e-05,8.190357375223232e-05,0.11288631342595837,0.11276201176830841
15,D_04,detail,4,40,0.027777777777777776,1.7938922528284802e-05,6.239387261854792e-05,0.06551179063576111,0.0654396541302406
15,D_05,detail,5,80,0.05555555555555555,1.0743603524002245e-05,4.8285724406123374e-05,0.039234948678121974,0.039191746194043156
15,D_06,detail,6,160,0.1111111111111111,3.4037923667777414e-06,2.7178488156716018e-05,0.012430430676555568,0.012416743249873748
15,D_07,detail,7,320,0.2222222222222222,2.1903671776792303e-06,2.1802295735145637e-05,0.007999079974469608,0.007990272007672524
15,D_08,detail,8,640,0.4444444444444444,1.761190184334767e-06,1.9550005907299028e-05,0.006431753213938903,0.006424671065874847
15,D_09,detail,9,1280,0.8888888888888888,6.022453801935189e-07,1.1432218158396162e-05,0.0021993613716979744,0.0021969396054450385
15,A_09,approximation,9,2560,1.7777777777777777,3.0184986711045094e-07,8.093553825250888e-06,,0.0011011224822350374
16,D_01,detail,1,5,0.003472222222222222,0.000179465100263837,0.00019734847181594698,0.5583068298122433,0.5578539381862603
16,D_02,detail,2,10,0.006944444444444444,7.376065010904636e-05,0.0001265191113118362,0.22946564355259186,0.22927950384792312
16,D_03,detail,3,20,0.013888888888888888,3.7170123858620285e-05,8.981332378350587e-05,0.11563437116590411,0.11554056998780554
16,D_04,detail,4,40,0.027777777777777776,1.6314223283222742e-05,5.950137005896439e-05,0.050752721664071354,0.05071155168116923
16,D_05,detail,5,80,0.05555555555555555,8.495718259553562e-06,4.2938198127192774e-05,0.026429748856441688,0.02640830936959546
16,D_06,detail,6,160,0.1111111111111111,3.488962939800336e-06,2.7516420838388144e-05,0.010853986849747652,0.010845182229258888
16,D_07,detail,7,320,0.2222222222222222,1.1679249305972163e-06,1.5920299341381354e-05,0.003633355256825994,0.003630407923778695
16,D_08,detail,8,640,0.4444444444444444,1.06179152934814e-06,1.5179707143852304e-05,0.0033031796254556047,0.0033005001268150637
16,D_09,detail,9,1280,0.8888888888888888,5.207938334373238e-07,1.0631062745727065e-05,0.0016201632167184524,0.001618848960265913
16,A_09,approximation,9,2560,1.7777777777777777,2.609641514345549e-07,7.525479743072974e-06,,0.0008111876871279192
17,D_01,detail,1,5,0.003472222222222222,0.00018568482206460652,0.0002007390976961928,0.5300798492748483,0.5293388540410574
17,D_02,detail,2,10,0.006944444444444444,9.554589580759119e-05,0.00014399578610701754,0.2727576410682418,0.27237635490486833
17,D_03,detail,3,20,0.013888888888888888,3.3238565012331934e-05,8.493073798344337e-05,0.09488709597232903,0.09475445390725158
17,D_04,detail,4,40,0.027777777777777776,1.9279194264772742e-05,6.468270960653006e-05,0.055036875261972214,0.0549599395657603
17,D_05,detail,5,80,0.05555555555555555,8.663872763246973e-06,4.336105073900711e-05,0.024733008963330912,0.024698434848159007
17,D_06,detail,6,160,0.1111111111111111,5.233582507326842e-06,3.370103993552514e-05,0.01494045983837087,0.014919574665040812
17,D_07,detail,7,320,0.2222222222222222,1.2855717877219953e-06,1.6702901936471737e-05,0.0036699590838424542,0.003664828871492268
17,D_08,detail,8,640,0.4444444444444444,1.039118452983664e-06,1.5016761851284417e-05,0.002966401598212724,0.002962254884375569
17,D_09,detail,9,1280,0.8888888888888888,3.2532297595615715e-07,8.402357059608463e-06,0.0009287089388516862,0.0009274107025610414
17,A_09,approximation,9,2560,1.7777777777777777,4.903619376347724e-07,1.0315781649938736e-05,,0.001397893609433677
18,D_01,detail,1,5,0.003472222222222222,0.00018724298190609263,0.00020157958148233422,0.5292510614878131,0.5285750167365099
18,D_02,detail,2,10,0.006944444444444444,9.042785075472575e-05,0.0001400860434024285,0.25559855708772433,0.25527206541763847
18,D_03,detail,3,20,0.013888888888888888,4.171611193483469e-05,9.514712649524771e-05,0.11791254496111661,0.11776192805557903
18,D_04,detail,4,40,0.027777777777777776,1.6325208058122418e-05,5.952139856903038e-05,0.0461439654817287,0.0460850229723258
18,D_05,detail,5,80,0.05555555555555555,1.1129342780730225e-05,4.9144907748654357e-05,0.03145760882678798,0.0314174260989988
18,D_06,detail,6,160,0.1111111111111111,3.619083456075691e-06,2.8024834968585027e-05,0.010229508958053602,0.0102164421805963
18,D_07,detail,7,320,0.2222222222222222,1.537104014675226e-06,1.8263978751942155e-05,0.004344696517341523,0.004339146770746217
18,D_08,detail,8,640,0.4444444444444444,1.296072282951417e-06,1.6770977502947984e-05,0.0036634090342621863,0.0036587295378384516
18,D_09,detail,9,1280,0.8888888888888888,4.94825565359725e-07,1.0362626127597049e-05,0.00139864764517201,0.0013968610669896572
18,A_09,approximation,9,2560,1.7777777777777777,4.5249379088362375e-07,9.909462006472948e-06,,0.0012773611627774218
19,D_01,detail,1,5,0.003472222222222222,0.00018258124403297608,0.00019905442925433078,0.5636520858828038,0.5632756259250378
19,D_02,detail,2,10,0.006944444444444444,7.130718965126386e-05,0.00012439714840766368,0.22013458391222476,0.21998755730088407
19,D_03,detail,3,20,0.013888888888888888,3.3845957712718706e-05,8.570322576429646e-05,0.10448688070078821,0.1044170945194169
19,D_04,detail,4,40,0.027777777777777776,1.9351010066698924e-05,6.480307051754856e-05,0.0597390890055718,0.05969918961464025
19,D_05,detail,5,80,0.05555555555555555,9.412226855546576e-06,4.519495495104073e-05,0.029056770469658936,0.029037363621254045
19,D_06,detail,6,160,0.1111111111111111,3.58243761035015e-06,2.7882588070763877e-05,0.011059451600922228,0.011052065057366589
19,D_07,detail,7,320,0.2222222222222222,2.2154417737625327e-06,2.1926733339262033e-05,0.0068393573696300105,0.006834789402525825
19,D_08,detail,8,640,0.4444444444444444,9.902855979348722e-07,1.4659663322140289e-05,0.0030571406490957956,0.003055098802594259
19,D_09,detail,9,1280,0.8888888888888888,6.396362427789355e-07,1.1781763387529655e-05,0.0019746404093044225,0.0019733215584322116
19,A_09,approximation,9,2560,1.7777777777777777,2.1649250901858964e-07,6.854333030823421e-06,,0.0006678941978481833
20,D_01,detail,1,5,0.003472222222222222,0.00013725929446759203,0.00017258960941655003,0.5239852308074749,0.5236568121495889
20,D_02,detail,2,10,0.006944444444444444,5.639643962535355e-05,0.00011062915837420714,0.21529253482202548,0.21515759574133772
20,D_03,detail,3,20,0.013888888888888888,3.8368763240898904e-05,9.124995628911019e-05,0.14647215943053415,0.1463803549536337
20,D_04,detail,4,40,0.027777777777777776,1.4823613847938775e-05,5.6717987345535984e-05,0.05658891628170953,0.05655344799969741
20,D_05,detail,5,80,0.05555555555555555,7.532680982814361e-06,4.043137882684589e-05,0.028755892988441525,0.028737869633533173
20,D_06,detail,6,160,0.1111111111111111,4.35922173180408e-06,3.0757302556429756e-05,0.016641261447104632,0.01663083118985947
20,D_07,detail,7,320,0.2222222222222222,1.7227749381170197e-06,1.933561710939398e-05,0.006576666644543451,0.006572544581733711
20,D_08,detail,8,640,0.4444444444444444,8.046499974913135e-07,1.3214394619127456e-05,0.003071738903293495,0.003069813626952326
20,D_09,detail,9,1280,0.8888888888888888,6.851628779119316e-07,1.2193845195752292e-05,0.002615598674872713,0.00261395929392099
20,A_09,approximation,9,2560,1.7777777777777777,1.6428721996412786e-07,5.9709805307972405e-06,,0.000626770829742578
21,D_01,detail,1,5,0.003472222222222222,0.0001482747117915434,0.00017938135864621502,0.4973417727909416,0.4968454929331862
21,D_02,detail,2,10,0.006944444444444444,6.926606891524356e-05,0.00012260382939917815,0.23233165718101567,0.23209982159412976
21,D_03,detail,3,20,0.013888888888888888,4.79933984590255e-05,0.00010205505396886101,0.1609790474955091,0.16081841216752457
21,D_04,detail,4,40,0.027777777777777776,1.607455480439607e-05,5.906269254156607e-05,0.053917134531226554,0.05386333251957252
21,D_05,detail,5,80,0.05555555555555555,7.46959077226756e-06,4.02617056506346e-05,0.0250544376166124,0.025029436674771664
21,D_06,detail,6,160,0.1111111111111111,5.655131141331796e-06,3.503201394663278e-05,0.018968392608641877,0.018949464716997388
21,D_07,detail,7,320,0.2222222222222222,1.9823254717430023e-06,2.0741074216791428e-05,0.006649099178498846,0.006642464276355016
21,D_08,detail,8,640,0.4444444444444444,8.974950577414503e-07,1.395596262315968e-05,0.003010370262703818,0.00300736632012851
21,D_09,detail,9,1280,0.8888888888888888,5.21165339845728e-07,1.063485388493988e-05,0.0017480883348501698,0.0017463439790014845
21,A_09,approximation,9,2560,1.7777777777777777,2.977950297420122e-07,8.039008489614648e-06,,0.0009978648183328416
22,D_01,detail,1,5,0.003472222222222222,0.00017591564778148482,0.0001953871511677983,0.5381705487861747,0.5375728661644865
22,D_02,detail,2,10,0.006944444444444444,8.140133877666434e-05,0.00013291057553364909,0.24902732482208187,0.2487507595126138
22,D_03,detail,3,20,0.013888888888888888,3.47129791999939e-05,8.679400100876666e-05,0.10619580066731286,0.10607786150342093
22,D_04,detail,4,40,0.027777777777777776,2.0593802804598817e-05,6.685163598324948e-05,0.0630016618573467,0.06293169333433007
22,D_05,detail,5,80,0.05555555555555555,7.758818818192187e-06,4.103378418961843e-05,0.023736193078774358,0.023709832085702154
22,D_06,detail,6,160,0.1111111111111111,3.796038539399168e-06,2.8701795863797637e-05,0.011613043920342693,0.011600146680700456
22,D_07,detail,7,320,0.2222222222222222,1.1396017547443377e-06,1.5726074163047514e-05,0.003486330576517354,0.0034824587199028586
22,D_08,detail,8,640,0.4444444444444444,7.550882324070324e-07,1.2800962220430434e-05,0.0023100062646004443,0.0023074408128055507
22,D_09,detail,9,1280,0.8888888888888888,8.038203056667608e-07,1.3207580039530298e-05,0.002459090026849117,0.0024563590052844304
22,A_09,approximation,9,2560,1.7777777777777777,3.634275389227066e-07,8.880812099742601e-06,,0.001110582180753266
23,D_01,detail,1,5,0.003472222222222222,0.00014490110393159905,0.00017732893748198395,0.5212599790421141,0.5201444411038314
23,D_02,detail,2,10,0.006944444444444444,7.836207887578566e-05,0.000130405749406428,0.28189582055751944,0.281292541013494
23,D_03,detail,3,20,0.013888888888888888,3.0684691642934385e-05,8.160272215306044e-05,0.11038357395993376,0.11014734430589082
23,D_04,detail,4,40,0.027777777777777776,1.2901681150704544e-05,5.291355213665841e-05,0.04641186204764116,0.046312536960386945
23,D_05,detail,5,80,0.05555555555555555,5.6089140360547415e-06,3.4888569007738234e-05,0.020177226629433102,0.02013404575482266
23,D_06,detail,6,160,0.1111111111111111,2.890084286855367e-06,2.5043730359256672e-05,0.010396644565988346,0.010374394917232434
23,D_07,detail,7,320,0.2222222222222222,1.717151915739841e-06,1.9304036237214967e-05,0.006177196358926304,0.006163976665936891
23,D_08,detail,8,640,0.4444444444444444,5.759229106540061e-07,1.1179591698323958e-05,0.002071796254078874,0.0020673624448191183
23,D_09,detail,9,1280,0.8888888888888888,3.407787958540492e-07,8.599635558508278e-06,0.0012259005843649842,0.0012232770593191228
23,A_09,approximation,9,2560,1.7777777777777777,5.961804016108674e-07,1.1374507788599643e-05,,0.0021400797742667705
24,D_01,detail,1,5,0.003472222222222222,0.00039611025885813835,0.00029319179337694475,0.5273044968437933,0.5263641192815167
24,D_02,detail,2,10,0.006944444444444444,0.00016515270666535474,0.0001893156917267413,0.21985233389714878,0.2194602564484479
24,D_03,detail,3,20,0.013888888888888888,9.316179356459908e-05,0.0001421879148075444,0.12401757233518054,0.12379640346017555
24,D_04,detail,4,40,0.027777777777777776,4.620013995980808e-05,0.000100130275341122,0.061501920262924045,0.06139223975346822
24,D_05,detail,5,80,0.05555555555555555,2.0655514842232795e-05,6.695172591438628e-05,0.02749675277871004,0.027447715970749298
24,D_06,detail,6,160,0.1111111111111111,1.5505039111525977e-05,5.8006972296152255e-05,0.02064040671608716,0.020603597291042903
24,D_07,detail,7,320,0.2222222222222222,9.59396181055994e-06,4.562918980609998e-05,0.012771543003807104,0.012748766652480087
24,D_08,detail,8,640,0.4444444444444444,4.206506558159834e-06,3.021374433635925e-05,0.005599728294123719,0.005589741922161868
24,D_09,detail,9,1280,0.8888888888888888,6.124113369573931e-07,1.1528302816666797e-05,0.000815245868225304,0.0008137919854558482
24,A_09,approximation,9,2560,1.7777777777777777,1.342055871630725e-06,1.706589475558639e-05,,0.001783367234501458
25,D_01,detail,1,5,0.003472222222222222,0.00036166863013070173,0.00028015552094110295,0.509995973246291,0.509070843991626
25,D_02,detail,2,10,0.006944444444444444,0.0001623985034459986,0.0001877304737717129,0.22900128990659857,0.2285858831117173
25,D_03,detail,3,20,0.013888888888888888,9.576318156158614e-05,0.0001441594271737112,0.1350375258258167,0.13479256866503006
25,D_04,detail,4,40,0.027777777777777776,4.5774880676996904e-05,9.966837446823316e-05,0.0645480499999719,0.06443096027276003
25,D_05,detail,5,80,0.05555555555555555,2.2195788899243647e-05,6.940313008778275e-05,0.03129871384628573,0.031241938190532455
25,D_06,detail,6,160,0.1111111111111111,9.073064612562372e-06,4.437320177440794e-05,0.012794104967682757,0.012770896547589719
25,D_07,detail,7,320,0.2222222222222222,6.804503098861193e-06,3.8427485989072495e-05,0.00959516223208801,0.009577756672534946
25,D_08,detail,8,640,0.4444444444444444,3.4242942813773615e-06,2.726021677649839e-05,0.004828664001303186,0.004819904837382501
25,D_09,detail,9,1280,0.8888888888888888,2.0569292582796367e-06,2.112775940578181e-05,0.002900515973962111,0.002895254457554334
25,A_09,approximation,9,2560,1.7777777777777777,1.2887488307781486e-06,1.672352820334796e-05,,0.001813993253272647
26,D_01,detail,1,5,0.003472222222222222,0.0003519961729084681,0.00027638389670324936,0.5345701340268545,0.5330959356418875
26,D_02,detail,2,10,0.006944444444444444,0.00016057580652968404,0.00018667399453720535,0.2438635332559844,0.2431910242548357
26,D_03,detail,3,20,0.013888888888888888,7.396319923580786e-05,0.00012669270500240476,0.11232655458109828,0.1120167886312032
26,D_04,detail,4,40,0.027777777777777776,3.374354715897234e-05,8.557346781493786e-05,0.05124570639012017,0.05110438473223455
26,D_05,detail,5,80,0.05555555555555555,1.977313949079954e-05,6.55060752636034e-05,0.030029104408692022,0.029946292342690826
26,D_06,detail,6,160,0.1111111111111111,7.702703991925986e-06,4.088512869305693e-05,0.011697955325223941,0.01166569556032096
26,D_07,detail,7,320,0.2222222222222222,5.604036397302586e-06,3.4873395763153216e-05,0.008510747327859213,0.008487277011867033
26,D_08,detail,8,640,0.4444444444444444,3.930355940260516e-06,2.9205167818615255e-05,0.005968959504297389,0.005952498744705596
26,D_09,detail,9,1280,0.8888888888888888,1.1768794084971098e-06,1.598121325779783e-05,0.0017873051798700682,0.0017823762804761577
26,A_09,approximation,9,2560,1.7777777777777777,1.8208904149312362e-06,1.9878594270841438e-05,,0.0027577267997783944
27,D_01,detail,1,5,0.003472222222222222,0.0003768641359289857,0.00028598033449994426,0.5526864109250951,0.5516530741147894
27,D_02,detail,2,10,0.006944444444444444,0.00015181487548697099,0.00018151015542004813,0.22264262013444813,0.22222635367596444
27,D_03,detail,3,20,0.013888888888888888,8.265822856898565e-05,0.00013393275786909725,0.12122161629576582,0.1209949728396448
27,D_04,detail,4,40,0.027777777777777776,3.7349423511070354e-05,9.002968201596336e-05,0.054774431585457646,0.05467202190918916
27,D_05,detail,5,80,0.05555555555555555,1.9354111255794855e-05,6.480826297323712e-05,0.028383582481899747,0.028330514774774825
27,D_06,detail,6,160,0.1111111111111111,5.660850935444404e-06,3.504972576099697e-05,0.00830186554785963,0.00828634386486682
27,D_07,detail,7,320,0.2222222222222222,5.693575321101158e-06,3.5150887927817224e-05,0.00834985717543591,0.008334245764318108
27,D_08,detail,8,640,0.4444444444444444,1.5170847348727418e-06,1.8144653705394948e-05,0.0022248657732293806,0.0022207060261177783
27,D_09,detail,9,1280,0.8888888888888888,9.646855001680968e-07,1.4468937485047116e-05,0.0014147500808085734,0.0014121049762664956
27,A_09,approximation,9,2560,1.7777777777777777,1.2772675573616208e-06,1.6648867822607555e-05,,0.0018696620540682037
28,D_01,detail,1,5,0.003472222222222222,0.0003190898857768779,0.000263148127520512,0.5069455523452384,0.5064861625488872
28,D_02,detail,2,10,0.006944444444444444,0.00015409456781169577,0.00018286787967674559,0.24481363802086864,0.2445917899608667
